RAJ2000,DEJ2000,M,_2MASS,HRV,e_HRV,o_HRV,Vmag,V-I,mult,_2M,RAJ2000,DEJ2000
83.80933333,-5.4068,b'M',b'0535142-052424',0.0,0.0,0,13.91,2.07,1,b'2M',b'05 35 14.240',b'-05 24 24.48\r'
83.80933333,-5.7216,b'M',b'0535142-054317',25.0,0.8,2,0.0,0.0,1,b'2M',b'05 35 14.240',b'-05 43 17.76\r'
83.80995833,-4.923,b'M',b'0535143-045522',24.9,1.6,4,16.85,2.48,1,b'2M',b'05 35 14.390',b'-04 55 22.80\r'
83.80995833,-5.3926,b'M',b'0535143-052333',0.0,0.0,0,15.19,2.58,1,b'2M',b'05 35 14.390',b'-05 23 33.36\r'
83.81020833,-5.29038889,b'M',b'0535144-051725',29.3,2.4,1,18.3,3.33,1,b'2M',b'05 35 14.450',b'-05 17 25.40\r'
83.81025,-5.41722778,b'M',b'0535144-052502',0.0,0.0,0,14.91,0.95,1,b'2M',b'05 35 14.460',b'-05 25 02.02\r'
83.81016667,-5.90738889,b'M',b'0535144-055426',0.0,0.0,0,0.0,0.0,1,b'2M',b'05 35 14.440',b'-05 54 26.60\r'
83.81033333,-6.08675,b'M',b'0535144-060512',0.0,0.0,0,13.06,1.12,1,b'2M',b'05 35 14.480',b'-06 05 12.30\r'
83.81111667,-5.1478,b'B',b'0535146-050852',26.2,2.2,4,17.48,3.0,2,b'2M',b'05 35 14.668',b'-05 08 52.08\r'
83.811,-5.2795,b'M',b'0535146-051646',0.0,0.0,0,18.98,3.45,1,b'2M',b'05 35 14.640',b'-05 16 46.20\r'
83.81104167,-5.34511111,b'M',b'0535146-052042',0.0,0.0,0,21.68,5.65,1,b'2M',b'05 35 14.650',b'-05 20 42.40\r'
83.81129167,-5.0411,b'M',b'0535147-050227',0.0,0.0,0,0.0,0.0,1,b'2M',b'05 35 14.710',b'-05 02 27.96\r'
83.811375,-5.85113889,b'M',b'0535147-055104',26.6,2.3,1,0.0,0.0,1,b'2M',b'05 35 14.730',b'-05 51 04.10\r'
83.81132917,-6.22775833,b'M',b'0535147-061339',25.2,0.9,1,19.2,4.05,1,b'2M',b'05 35 14.719',b'-06 13 39.93\r'
83.81204167,-5.1299,b'M',b'0535148-050747',0.0,0.0,0,19.88,3.64,1,b'2M',b'05 35 14.890',b'-05 07 47.64\r'
83.81204167,-5.6348,b'M',b'0535148-053805',23.0,0.5,2,17.12,2.41,1,b'2M',b'05 35 14.890',b'-05 38 05.28\r'
83.812,-5.86175,b'M',b'0535148-055142',24.2,1.3,2,0.0,0.0,1,b'2M',b'05 35 14.880',b'-05 51 42.30\r'
83.81214583,-5.61087778,b'M',b'0535149-053639',26.8,1.2,3,17.33,2.88,1,b'2M',b'05 35 14.915',b'-05 36 39.16\r'
83.81220833,-5.82633333,b'M',b'0535149-054934',24.4,2.1,1,0.0,0.0,1,b'2M',b'05 35 14.930',b'-05 49 34.80\r'
83.81220833,-5.94336111,b'M',b'0535149-055636',17.0,2.2,2,0.0,0.0,1,b'2M',b'05 35 14.930',b'-05 56 36.10\r'
83.813,-4.74525,b'M',b'0535151-044442',0.0,0.0,0,0.0,0.0,1,b'2M',b'05 35 15.120',b'-04 44 42.90\r'
83.81304167,-5.88477778,b'M',b'0535151-055305',21.3,2.0,1,0.0,0.0,1,b'2M',b'05 35 15.130',b'-05 53 05.20\r'
83.81357083,-5.00928333,b'M',b'0535152-050033',29.2,1.5,3,17.96,2.96,1,b'2M',b'05 35 15.257',b'-05 00 33.42\r'
83.81374167,-5.665625,b'M',b'0535152-053956',23.5,0.5,1,0.0,0.0,1,b'2M',b'05 35 15.298',b'-05 39 56.25\r'
83.813625,-5.93569444,b'M',b'0535152-055608',25.0,2.5,1,0.0,0.0,1,b'2M',b'05 35 15.270',b'-05 56 08.50\r'
83.81414167,-4.55728889,b'M',b'0535153-043326',28.5,0.3,3,14.48,1.61,1,b'2M',b'05 35 15.394',b'-04 33 26.24\r'
83.81394167,-5.31726389,b'M',b'0535153-051902',27.3,3.5,3,17.39,2.88,1,b'2M',b'05 35 15.346',b'-05 19 02.15\r'
83.81391667,-5.37097222,b'M',b'0535153-052215',22.8,3.5,3,15.17,2.63,1,b'2M',b'05 35 15.340',b'-05 22 15.50\r'
83.81395833,-6.02705556,b'M',b'0535153-060137',0.0,0.0,0,0.0,0.0,1,b'2M',b'05 35 15.350',b'-06 01 37.40\r'
83.81408333,-6.10836111,b'M',b'0535153-060630',0.0,0.0,0,0.0,0.0,1,b'2M',b'05 35 15.380',b'-06 06 30.10\r'
83.81441667,-5.02013889,b'M',b'0535154-050112',0.0,0.0,0,19.75,3.39,1,b'2M',b'05 35 15.460',b'-05 01 12.50\r'
83.81445833,-5.2941,b'M',b'0535154-051738',0.0,0.0,0,15.5,0.0,1,b'2M',b'05 35 15.470',b'-05 17 38.76\r'
83.81445833,-5.45630556,b'M',b'0535154-052722',0.0,0.0,0,17.52,3.27,1,b'2M',b'05 35 15.470',b'-05 27 22.70\r'
83.81454167,-5.58663611,b'M',b'0535154-053511',27.0,0.6,1,17.93,3.14,1,b'2M',b'05 35 15.490',b'-05 35 11.89\r'
83.81445833,-6.13736111,b'M',b'0535154-060814',0.0,0.0,0,11.54,0.63,1,b'2M',b'05 35 15.470',b'-06 08 14.50\r'
83.81470833,-5.02883333,b'M',b'0535155-050143',0.0,0.0,0,0.0,0.0,1,b'2M',b'05 35 15.530',b'-05 01 43.80\r'
83.81491667,-5.1642,b'M',b'0535155-050951',0.0,0.0,0,0.0,0.0,1,b'2M',b'05 35 15.580',b'-05 09 51.12\r'
83.81475,-5.42055556,b'M',b'0535155-052514',21.7,1.4,1,13.83,2.28,1,b'2M',b'05 35 15.540',b'-05 25 14.00\r'
83.81517917,-4.95383333,b'M',b'0535156-045713',30.7,0.5,1,18.32,3.14,1,b'2M',b'05 35 15.643',b'-04 57 13.80\r'
83.815075,-5.40084722,b'M',b'0535156-052403',22.1,35.6,3,14.51,2.07,1,b'2M',b'05 35 15.618',b'-05 24 03.05\r'
83.81529167,-5.42586111,b'M',b'0535156-052533',0.0,0.0,0,15.64,2.38,1,b'2M',b'05 35 15.670',b'-05 25 33.10\r'
83.81566667,-4.8484,b'M',b'0535157-045054',0.0,0.0,0,0.0,0.0,1,b'2M',b'05 35 15.760',b'-04 50 54.24\r'
83.81565833,-5.36106111,b'B',b'0535157-052139',0.0,0.0,0,17.68,2.99,2,b'2M',b'05 35 15.758',b'-05 21 39.82\r'
83.81545833,-5.44119444,b'M',b'0535157-052628',0.0,0.0,0,16.75,2.49,1,b'2M',b'05 35 15.710',b'-05 26 28.30\r'
83.81575,-6.16102778,b'M',b'0535157-060939',0.0,0.0,0,19.6,3.29,1,b'2M',b'05 35 15.780',b'-06 09 39.70\r'
83.81614167,-5.34456667,b'M',b'0535158-052040',0.0,0.0,0,19.13,4.1,1,b'2M',b'05 35 15.874',b'-05 20 40.44\r'
83.81594167,-6.41270278,b'M',b'0535158-062445',19.3,7.2,1,0.0,0.0,1,b'2M',b'05 35 15.826',b'-06 24 45.73\r'
83.81647083,-5.24973333,b'B',b'0535159-051459',27.3,1.5,3,14.57,1.78,2,b'2M',b'05 35 15.953',b'-05 14 59.04\r'
83.8165,-5.28263889,b'M',b'0535159-051657',26.4,2.5,1,18.6,3.74,1,b'2M',b'05 35 15.960',b'-05 16 57.50\r'
83.81654167,-5.6866,b'M',b'0535159-054111',21.2,1.0,2,0.0,0.0,1,b'2M',b'05 35 15.970',b'-05 41 11.76\r'
83.81705,-4.49177222,b'M',b'0535160-042930',27.0,1.8,1,18.06,3.04,1,b'2M',b'05 35 16.092',b'-04 29 30.38\r'
83.81675,-5.8458,b'M',b'0535160-055044',27.7,1.9,2,0.0,0.0,1,b'2M',b'05 35 16.020',b'-05 50 44.88\r'
83.81704167,-6.07738889,b'M',b'0535160-060438',29.0,2.5,1,19.12,3.13,1,b'2M',b'05 35 16.090',b'-06 04 38.60\r'
83.81755417,-5.788925,b'M',b'0535162-054720',81.5,0.6,1,0.0,0.0,1,b'2M',b'05 35 16.213',b'-05 47 20.13\r'
83.81804167,-5.2605,b'M',b'0535163-051537',26.1,0.4,2,17.11,2.84,1,b'2M',b'05 35 16.330',b'-05 15 37.80\r'
83.81791667,-5.534,b'B',b'0535163-053202',21.4,8.4,3,18.66,3.61,2,b'2M',b'05 35 16.300',b'-05 32 02.40\r'
83.81794167,-6.31198611,b'M',b'0535163-061843',23.9,1.0,1,18.49,3.51,1,b'2M',b'05 35 16.306',b'-06 18 43.15\r'
83.81836667,-4.96722222,b'B',b'0535164-045802',24.2,0.6,3,17.73,2.92,2,b'2M',b'05 35 16.408',b'-04 58 02.00\r'
83.81983333,-5.317,b'M',b'0535167-051901',0.0,0.0,0,0.0,0.0,1,b'2M',b'05 35 16.760',b'-05 19 01.20\r'
83.81970833,-5.4011,b'M',b'0535167-052403',23.7,1.0,2,15.58,2.18,1,b'2M',b'05 35 16.730',b'-05 24 03.96\r'
83.820075,-5.65471111,b'M',b'0535168-053916',0.0,0.0,0,0.0,0.0,1,b'2M',b'05 35 16.818',b'-05 39 16.96\r'
83.82045833,-5.45241667,b'M',b'0535169-052708',0.0,0.0,0,0.0,0.0,1,b'2M',b'05 35 16.910',b'-05 27 08.70\r'
83.82058333,-5.7655,b'M',b'0535169-054555',22.6,0.8,4,0.0,0.0,1,b'2M',b'05 35 16.940',b'-05 45 55.80\r'
83.82120833,-5.97516667,b'M',b'0535170-055830',23.5,0.9,2,17.36,2.96,1,b'2M',b'05 35 17.090',b'-05 58 30.60\r'
83.82108333,-5.99211111,b'M',b'0535170-055931',0.0,0.0,0,19.76,3.54,1,b'2M',b'05 35 17.060',b'-05 59 31.60\r'
83.82120833,-6.03588889,b'M',b'0535170-060209',25.5,1.5,2,17.62,2.65,1,b'2M',b'05 35 17.090',b'-06 02 09.20\r'
83.8214125,-5.21094722,b'B',b'0535171-051239',31.7,6.6,3,18.74,3.44,2,b'2M',b'05 35 17.139',b'-05 12 39.41\r'
83.82149583,-5.44600833,b'M',b'0535171-052645',0.0,0.0,0,15.29,0.0,1,b'2M',b'05 35 17.159',b'-05 26 45.63\r'
83.82170833,-4.68708333,b'M',b'0535172-044113',0.0,0.0,0,13.41,1.47,1,b'2M',b'05 35 17.210',b'-04 41 13.50\r'
83.82166667,-5.3411,b'M',b'0535172-052027',23.7,0.8,2,15.54,2.2,1,b'2M',b'05 35 17.200',b'-05 20 27.96\r'
83.82179167,-5.388,b'M',b'0535172-052316',0.0,0.0,0,6.7,0.4,1,b'2M',b'05 35 17.230',b'-05 23 16.80\r'
83.8223625,-5.337475,b'M',b'0535173-052014',26.7,0.4,1,17.56,2.67,1,b'2M',b'05 35 17.367',b'-05 20 14.91\r'
83.82225,-5.37658333,b'M',b'0535173-052235',23.2,2.5,1,16.29,2.38,1,b'2M',b'05 35 17.340',b'-05 22 35.70\r'
83.82225,-5.704,b'M',b'0535173-054214',0.0,0.0,0,0.0,0.0,1,b'2M',b'05 35 17.340',b'-05 42 14.40\r'
83.82220833,-6.08775,b'M',b'0535173-060515',23.0,1.2,2,15.57,2.19,1,b'2M',b'05 35 17.330',b'-06 05 15.90\r'
83.82265833,-5.50705278,b'M',b'0535174-053025',24.6,1.8,3,16.8,2.49,1,b'2M',b'05 35 17.438',b'-05 30 25.39\r'
83.823125,-4.88436111,b'M',b'0535175-045303',0.0,0.0,0,0.0,0.0,1,b'2M',b'05 35 17.550',b'-04 53 03.70\r'
83.823125,-5.38241667,b'M',b'0535175-052256',27.2,2.0,3,14.91,2.5,1,b'2M',b'05 35 17.550',b'-05 22 56.70\r'
83.82316667,-5.6801,b'M',b'0535175-054048',23.8,0.6,2,0.0,0.0,1,b'2M',b'05 35 17.560',b'-05 40 48.36\r'
83.82366667,-5.87038889,b'M',b'0535176-055213',0.0,0.0,0,0.0,0.0,1,b'2M',b'05 35 17.680',b'-05 52 13.40\r'
83.824125,-5.94602778,b'M',b'0535177-055645',38.9,2.8,2,0.0,0.0,1,b'2M',b'05 35 17.790',b'-05 56 45.70\r'
83.82433333,-4.748,b'M',b'0535178-044452',30.2,1.0,4,14.45,1.64,1,b'2M',b'05 35 17.840',b'-04 44 52.80\r'
83.82441667,-4.89338889,b'M',b'0535178-045336',0.0,0.0,0,0.0,0.0,1,b'2M',b'05 35 17.860',b'-04 53 36.20\r'
83.82433333,-5.5113,b'M',b'0535178-053040',0.0,0.0,0,19.76,3.54,1,b'2M',b'05 35 17.840',b'-05 30 40.68\r'
83.82466667,-5.2591,b'B',b'0535179-051532',28.9,0.8,4,17.54,3.37,2,b'2M',b'05 35 17.920',b'-05 15 32.76\r'
83.82479167,-5.4474,b'B',b'0535179-052650',35.9,21.4,2,18.72,2.83,2,b'2M',b'05 35 17.950',b'-05 26 50.64\r'
83.82491667,-5.50876667,b'M',b'0535179-053031',23.2,1.1,1,18.88,3.58,1,b'2M',b'05 35 17.980',b'-05 30 31.56\r'
83.824875,-5.82708333,b'M',b'0535179-054937',24.5,0.5,2,0.0,0.0,1,b'2M',b'05 35 17.970',b'-05 49 37.50\r'
83.82491667,-6.07861111,b'M',b'0535179-060443',0.0,0.0,0,13.43,1.38,1,b'2M',b'05 35 17.980',b'-06 04 43.00\r'
83.82540833,-4.52203611,b'B',b'0535180-043119',30.2,2.6,3,17.14,2.83,2,b'2M',b'05 35 18.098',b'-04 31 19.33\r'
83.82538333,-5.26281111,b'M',b'0535180-051546',25.6,2.6,1,18.94,3.47,1,b'2M',b'05 35 18.092',b'-05 15 46.12\r'
83.82579167,-5.39330556,b'M',b'0535181-052335',25.9,1.7,3,13.93,2.35,1,b'2M',b'05 35 18.190',b'-05 23 35.90\r'
83.82583333,-5.2186,b'M',b'0535182-051306',29.7,0.7,2,17.2,3.28,1,b'2M',b'05 35 18.200',b'-05 13 06.96\r'
83.8262125,-5.47949167,b'M',b'0535182-052846',26.5,1.5,3,16.79,2.8,1,b'2M',b'05 35 18.291',b'-05 28 46.17\r'
83.826575,-4.84193056,b'M',b'0535183-045030',30.7,0.5,1,17.11,2.54,1,b'2M',b'05 35 18.378',b'-04 50 30.95\r'
83.82745833,-4.99511111,b'M',b'0535185-045942',0.0,0.0,0,18.63,3.12,1,b'2M',b'05 35 18.590',b'-04 59 42.40\r'
83.82716667,-5.22730556,b'M',b'0535185-051338',0.0,0.0,0,18.05,3.73,1,b'2M',b'05 35 18.520',b'-05 13 38.30\r'
83.82725,-5.30571667,b'M',b'0535185-051820',30.8,0.3,1,16.95,2.58,1,b'2M',b'05 35 18.540',b'-05 18 20.58\r'
83.82855,-4.736125,b'M',b'0535188-044410',27.5,1.3,2,18.41,3.39,1,b'2M',b'05 35 18.852',b'-04 44 10.05\r'
83.828625,-4.74102778,b'M',b'0535188-044427',0.0,0.0,0,18.44,3.35,1,b'2M',b'05 35 18.870',b'-04 44 27.70\r'
83.82854167,-5.2459,b'M',b'0535188-051445',27.3,1.8,3,16.76,2.74,1,b'2M',b'05 35 18.850',b'-05 14 45.24\r'
83.82870833,-5.27055556,b'M',b'0535188-051614',21.0,0.2,3,13.77,1.25,1,b'2M',b'05 35 18.890',b'-05 16 14.00\r'
83.82841667,-5.2914,b'M',b'0535188-051729',0.0,0.0,0,19.2,4.47,1,b'2M',b'05 35 18.820',b'-05 17 29.04\r'
83.82904167,-4.84725,b'M',b'0535189-045050',-27.2,0.9,1,0.0,0.0,1,b'2M',b'05 35 18.970',b'-04 50 50.10\r'
83.82910833,-5.62687778,b'M',b'0535189-053736',29.2,0.7,2,14.94,2.08,1,b'2M',b'05 35 18.986',b'-05 37 36.76\r'
83.82895833,-5.93766667,b'M',b'0535189-055615',27.4,2.6,1,0.0,0.0,1,b'2M',b'05 35 18.950',b'-05 56 15.60\r'
83.82929167,-5.77119444,b'M',b'0535190-054616',25.4,0.7,2,0.0,0.0,1,b'2M',b'05 35 19.030',b'-05 46 16.30\r'
83.82991667,-4.73030556,b'M',b'0535191-044349',31.1,1.8,1,17.44,2.51,1,b'2M',b'05 35 19.180',b'-04 43 49.10\r'
83.82958333,-5.3908,b'M',b'0535191-052326',0.0,0.0,0,16.59,2.7,1,b'2M',b'05 35 19.100',b'-05 23 26.88\r'
83.82979167,-6.07713889,b'M',b'0535191-060437',0.0,0.0,0,17.29,2.84,1,b'2M',b'05 35 19.150',b'-06 04 37.70\r'
83.83,-4.81422222,b'M',b'0535192-044851',29.7,2.4,1,0.0,0.0,1,b'2M',b'05 35 19.200',b'-04 48 51.20\r'
83.83008333,-4.88541667,b'M',b'0535192-045307',0.0,0.0,0,0.0,0.0,1,b'2M',b'05 35 19.220',b'-04 53 07.50\r'
83.83033333,-5.2791,b'M',b'0535192-051644',0.0,0.0,0,17.22,2.52,1,b'2M',b'05 35 19.280',b'-05 16 44.76\r'
83.83020833,-5.7836,b'M',b'0535192-054700',0.0,0.0,0,0.0,0.0,1,b'2M',b'05 35 19.250',b'-05 47 00.96\r'
83.83041667,-5.3355,b'M',b'0535193-052007',0.0,0.0,0,15.26,2.06,1,b'2M',b'05 35 19.300',b'-05 20 07.80\r'
83.8305,-5.80055556,b'M',b'0535193-054802',24.6,2.4,2,0.0,0.0,1,b'2M',b'05 35 19.320',b'-05 48 02.00\r'
83.83125,-5.35126667,b'M',b'0535195-052104',0.0,0.0,0,20.18,4.43,1,b'2M',b'05 35 19.500',b'-05 21 04.56\r'
83.83125,-5.79602778,b'M',b'0535195-054745',23.9,0.8,2,0.0,0.0,1,b'2M',b'05 35 19.500',b'-05 47 45.70\r'
83.831875,-5.40738889,b'M',b'0535196-052426',0.0,0.0,0,15.35,2.46,1,b'2M',b'05 35 19.650',b'-05 24 26.60\r'
83.83225,-4.805,b'M',b'0535197-044818',0.0,0.0,0,0.0,0.0,1,b'2M',b'05 35 19.740',b'-04 48 18.00\r'
83.8324625,-5.23481667,b'M',b'0535197-051405',0.0,0.0,0,19.37,3.46,1,b'2M',b'05 35 19.791',b'-05 14 05.34\r'
83.83275,-5.5089,b'M',b'0535198-053032',0.0,0.0,0,19.33,4.01,1,b'2M',b'05 35 19.860',b'-05 30 32.04\r'
83.8335,-5.35163889,b'B',b'0535200-052105',20.3,1.3,2,15.09,2.2,2,b'2M',b'05 35 20.040',b'-05 21 05.90\r'
83.83362917,-5.76463333,b'B',b'0535200-054552',20.0,22.8,3,0.0,0.0,2,b'2M',b'05 35 20.071',b'-05 45 52.68\r'
83.83414167,-4.69286111,b'M',b'0535201-044134',29.6,0.8,3,17.38,2.79,1,b'2M',b'05 35 20.194',b'-04 41 34.30\r'
83.83395833,-5.5826,b'M',b'0535201-053457',0.0,0.0,0,19.02,3.35,1,b'2M',b'05 35 20.150',b'-05 34 57.36\r'
83.83425,-4.6928,b'M',b'0535202-044134',0.0,0.0,0,17.38,2.79,1,b'2M',b'05 35 20.220',b'-04 41 34.08\r'
83.834375,-5.41772222,b'M',b'0535202-052503',0.0,0.0,0,13.5,0.0,1,b'2M',b'05 35 20.250',b'-05 25 03.80\r'
83.83454167,-5.511,b'M',b'0535202-053039',25.2,3.9,4,15.96,2.31,1,b'2M',b'05 35 20.290',b'-05 30 39.60\r'
83.83454167,-5.5379,b'M',b'0535202-053216',0.0,0.0,0,19.53,3.84,1,b'2M',b'05 35 20.290',b'-05 32 16.44\r'
83.83455,-5.77776667,b'M',b'0535202-054639',30.1,0.0,2,0.0,0.0,1,b'2M',b'05 35 20.292',b'-05 46 39.96\r'
83.8348375,-5.040725,b'M',b'0535203-050226',28.5,1.2,3,16.87,2.95,1,b'2M',b'05 35 20.361',b'-05 02 26.61\r'
83.836,-4.83041667,b'M',b'0535206-044949',0.0,0.0,0,0.0,0.0,1,b'2M',b'05 35 20.640',b'-04 49 49.50\r'
83.83591667,-5.41288889,b'M',b'0535206-052446',0.0,0.0,0,13.58,0.0,1,b'2M',b'05 35 20.620',b'-05 24 46.40\r'
83.8365,-5.36527778,b'M',b'0535207-052155',24.1,1.4,1,15.05,1.57,1,b'2M',b'05 35 20.760',b'-05 21 55.00\r'
83.83633333,-5.4377,b'M',b'0535207-052615',0.0,0.0,0,15.98,0.0,1,b'2M',b'05 35 20.720',b'-05 26 15.72\r'
83.83633333,-5.6315,b'M',b'0535207-053753',13.0,1.0,2,19.05,3.24,1,b'2M',b'05 35 20.720',b'-05 37 53.40\r'
83.83679167,-5.3583,b'M',b'0535208-052129',0.0,0.0,0,16.93,2.36,1,b'2M',b'05 35 20.830',b'-05 21 29.88\r'
83.8368125,-5.35835833,b'M',b'0535208-052130',26.9,1.0,1,16.93,2.36,1,b'2M',b'05 35 20.835',b'-05 21 30.09\r'
83.837,-6.1215,b'M',b'0535208-060717',-10.8,1.4,1,18.58,3.03,1,b'2M',b'05 35 20.880',b'-06 07 17.40\r'
83.83747083,-5.27710833,b'M',b'0535209-051637',27.8,0.5,1,16.93,2.88,1,b'2M',b'05 35 20.993',b'-05 16 37.59\r'
83.83733333,-6.06677778,b'M',b'0535209-060400',0.0,0.0,0,18.72,3.12,1,b'2M',b'05 35 20.960',b'-06 04 00.40\r'
83.83754167,-4.76056111,b'M',b'0535210-044538',31.3,3.2,4,17.97,3.11,1,b'2M',b'05 35 21.010',b'-04 45 38.02\r'
83.837625,-5.46920556,b'M',b'0535210-052809',28.9,0.9,3,16.38,2.38,1,b'2M',b'05 35 21.030',b'-05 28 09.14\r'
83.83758333,-5.92613889,b'M',b'0535210-055534',72.7,2.6,2,0.0,0.0,1,b'2M',b'05 35 21.020',b'-05 55 34.10\r'
83.83816667,-5.3058,b'M',b'0535211-051820',25.9,0.9,2,18.56,3.48,1,b'2M',b'05 35 21.160',b'-05 18 20.88\r'
83.83815,-5.30593056,b'M',b'0535211-051821',26.6,3.1,2,18.56,3.48,1,b'2M',b'05 35 21.156',b'-05 18 21.35\r'
83.83858333,-5.1545,b'M',b'0535212-050916',30.7,1.5,3,9.88,0.83,1,b'2M',b'05 35 21.260',b'-05 09 16.20\r'
83.83845833,-5.7034,b'M',b'0535212-054212',20.4,0.7,2,0.0,0.0,1,b'2M',b'05 35 21.230',b'-05 42 12.24\r'
83.83875,-4.8639,b'M',b'0535213-045150',0.0,0.0,0,0.0,0.0,1,b'2M',b'05 35 21.300',b'-04 51 50.04\r'
83.83904167,-5.1617,b'M',b'0535213-050942',0.0,0.0,0,18.82,2.9,1,b'2M',b'05 35 21.370',b'-05 09 42.12\r'
83.83891667,-5.396,b'M',b'0535213-052345',27.9,1.7,3,20.38,3.99,1,b'2M',b'05 35 21.340',b'-05 23 45.60\r'
83.83879167,-5.94330556,b'M',b'0535213-055635',0.0,0.0,0,0.0,0.0,1,b'2M',b'05 35 21.310',b'-05 56 35.90\r'
83.83920833,-4.79033333,b'M',b'0535214-044725',0.0,0.0,0,18.41,2.76,1,b'2M',b'05 35 21.410',b'-04 47 25.20\r'
83.83939583,-5.15101111,b'M',b'0535214-050903',0.0,0.0,0,0.0,0.0,1,b'2M',b'05 35 21.455',b'-05 09 03.64\r'
83.839625,-4.84586111,b'M',b'0535215-045045',31.4,0.8,1,12.21,1.47,1,b'2M',b'05 35 21.510',b'-04 50 45.10\r'
83.83995833,-5.1638,b'M',b'0535215-050949',28.6,0.9,2,17.06,2.41,1,b'2M',b'05 35 21.590',b'-05 09 49.68\r'
83.84,-4.73669444,b'M',b'0535216-044412',0.0,0.0,0,0.0,0.0,1,b'2M',b'05 35 21.600',b'-04 44 12.10\r'
83.84033333,-4.94677778,b'M',b'0535216-045648',0.0,0.0,0,17.97,2.76,1,b'2M',b'05 35 21.680',b'-04 56 48.40\r'
83.84025417,-5.42402778,b'M',b'0535216-052526',26.2,3.7,3,15.21,1.77,1,b'2M',b'05 35 21.661',b'-05 25 26.50\r'
83.8401125,-5.44935833,b'M',b'0535216-052657',0.0,0.0,0,18.04,3.26,1,b'2M',b'05 35 21.627',b'-05 26 57.69\r'
83.84008333,-5.5829,b'M',b'0535216-053458',24.2,1.3,5,16.11,2.44,1,b'2M',b'05 35 21.620',b'-05 34 58.44\r'
83.84058333,-4.88661111,b'M',b'0535217-045311',28.3,0.8,1,11.94,0.84,1,b'2M',b'05 35 21.740',b'-04 53 11.80\r'
83.84041667,-5.5796,b'M',b'0535217-053446',23.1,0.6,2,13.68,1.26,1,b'2M',b'05 35 21.700',b'-05 34 46.56\r'
83.841,-4.83877778,b'M',b'0535218-045019',25.9,1.8,1,0.0,0.0,1,b'2M',b'05 35 21.840',b'-04 50 19.60\r'
83.84123333,-4.90201111,b'M',b'0535218-045407',28.5,4.0,2,14.85,1.85,1,b'2M',b'05 35 21.896',b'-04 54 07.24\r'
83.84116667,-5.1171,b'M',b'0535218-050701',30.2,2.5,3,14.49,1.85,1,b'2M',b'05 35 21.880',b'-05 07 01.56\r'
83.84083333,-5.3983,b'M',b'0535218-052353',23.2,3.1,5,13.27,1.44,1,b'2M',b'05 35 21.800',b'-05 23 53.88\r'
83.841,-5.76902778,b'M',b'0535218-054608',26.7,1.1,1,0.0,0.0,1,b'2M',b'05 35 21.840',b'-05 46 08.50\r'
83.841375,-5.241,b'M',b'0535219-051427',24.8,1.7,3,15.73,2.49,1,b'2M',b'05 35 21.930',b'-05 14 27.60\r'
83.84128333,-5.25031111,b'M',b'0535219-051501',0.0,0.0,0,19.99,4.35,1,b'2M',b'05 35 21.908',b'-05 15 01.12\r'
83.84129167,-5.2844,b'M',b'0535219-051703',27.2,1.0,2,17.34,3.28,1,b'2M',b'05 35 21.910',b'-05 17 03.84\r'
83.84142083,-5.28455278,b'M',b'0535219-051704',28.3,1.5,2,17.34,3.28,1,b'2M',b'05 35 21.941',b'-05 17 04.39\r'
83.84136667,-5.47425,b'M',b'0535219-052827',22.8,1.7,1,19.16,4.09,1,b'2M',b'05 35 21.928',b'-05 28 27.30\r'
83.84145833,-5.90141667,b'M',b'0535219-055405',24.3,0.9,2,0.0,0.0,1,b'2M',b'05 35 21.950',b'-05 54 05.10\r'
83.84204167,-5.8769,b'M',b'0535220-055236',25.6,4.1,2,0.0,0.0,1,b'2M',b'05 35 22.090',b'-05 52 36.84\r'
83.84241667,-5.40688889,b'B',b'0535221-052424',39.4,28.8,3,13.91,1.89,2,b'2M',b'05 35 22.180',b'-05 24 24.80\r'
83.84270833,-5.30242778,b'M',b'0535222-051808',22.9,1.0,1,19.58,3.91,1,b'2M',b'05 35 22.250',b'-05 18 08.74\r'
83.84275,-5.34144444,b'M',b'0535222-052029',22.2,1.8,3,13.15,1.34,1,b'2M',b'05 35 22.260',b'-05 20 29.20\r'
83.84279167,-5.5214,b'M',b'0535222-053117',0.0,0.0,0,18.75,3.46,1,b'2M',b'05 35 22.270',b'-05 31 17.04\r'
83.84304167,-4.70208333,b'M',b'0535223-044207',30.9,1.2,1,14.47,1.82,1,b'2M',b'05 35 22.330',b'-04 42 07.50\r'
83.84325,-5.1347,b'M',b'0535223-050804',29.2,1.5,4,17.26,3.31,1,b'2M',b'05 35 22.380',b'-05 08 04.92\r'
83.84320833,-5.45786111,b'M',b'0535223-052728',0.0,0.0,0,17.32,2.88,1,b'2M',b'05 35 22.370',b'-05 27 28.30\r'
83.84354167,-5.15308333,b'M',b'0535224-050911',25.7,0.7,3,13.48,1.31,1,b'2M',b'05 35 22.450',b'-05 09 11.10\r'
83.84354167,-5.4291,b'M',b'0535224-052544',0.0,0.0,0,14.93,0.0,1,b'2M',b'05 35 22.450',b'-05 25 44.76\r'
83.843875,-4.87691667,b'M',b'0535225-045236',0.0,0.0,0,17.56,3.05,1,b'2M',b'05 35 22.530',b'-04 52 36.90\r'
83.84429167,-5.2364,b'B',b'0535226-051411',35.4,8.4,4,16.83,3.1,2,b'2M',b'05 35 22.630',b'-05 14 11.04\r'
