molecule,isotope,frequency,intensity,einstein_a,air_halfwidth,self_halfwidth,lower_energy,t_exponent,p_shift,upper_global,lower_global,upper_local,lower_local,err1,err2,err3,err4,err5,err6,ref1,ref2,ref3,ref4,ref5,ref6,mixing_flag,upper_weight,lower_weight
5,6,3935.1551,4.64e-33,1.091,0.0446,0.045,3607.5488,0.67,0,              3,              1,,     P 29,4,6,6,6,2,0,2,2,2,2,1,0,,684,708
5,4,3936.5245,3.824e-35,1.088,0.042,0.041,5609.188,0.67,0,              3,              1,,     P 43,4,6,6,2,2,0,2,2,2,2,1,0,,510,522
5,5,3937.9306,2.016e-28,0.3469,0.0446,0.045,1515.5567,0.67,0,              2,              0,,     P 29,4,6,6,6,2,0,2,2,2,2,1,0,,114,118
5,3,3938.0401,3.695e-32,1.089,0.042,0.041,4499.4873,0.67,0,              3,              1,,     P 36,4,6,6,2,2,0,2,2,2,2,1,0,,71,73
5,3,3938.2416,1.115e-30,0.3447,0.042,0.041,3603.6195,0.67,0,              2,              0,,     P 44,4,6,6,2,2,0,2,2,2,2,1,0,,87,89
5,2,3938.6593,2.714e-30,0.3449,0.042,0.041,3780.679,0.67,0,              2,              0,,     P 45,4,6,6,2,2,0,2,2,2,2,1,0,,178,182
5,2,3939.0089,1.047e-31,1.09,0.042,0.041,4646.2129,0.67,0,              3,              1,,     P 37,4,6,6,2,2,0,2,2,2,2,1,0,,146,150
5,6,3939.0588,3.976e-31,0.3448,0.042,0.041,2505.4268,0.67,0,              2,              0,,     P 37,4,6,6,2,2,0,2,2,2,2,1,0,,876,900
5,5,3939.2717,1.327e-30,1.119,0.0519,0.056,2700.8417,0.67,0,              3,              1,,     P 19,4,6,7,6,6,0,2,2,2,2,1,0,,74,78
5,4,3939.757,9.659e-34,0.3471,0.042,0.041,4740.8807,0.67,0,              2,              0,,     P 50,4,6,6,2,2,0,2,2,2,2,1,0,,594,606
5,6,3940.4106,7.404e-33,1.1,0.0451,0.046,3505.1917,0.67,0,              3,              1,,     P 28,4,6,6,6,2,0,2,2,2,2,1,0,,660,684
5,1,3941.0196,4.213e-34,1.1,0.042,0.041,6773.9286,0.67,0,              3,              1,,     P 49,4,6,6,2,2,0,2,2,2,2,1,0,,97,99
5,1,3941.2065,4.395e-33,0.3349,0.042,0.041,6074.5302,0.67,-0.005,              2,              0,,     P 56,4,6,6,2,2,3,2,3,2,2,1,1,,111,113
5,4,3942.9425,8.081e-35,1.097,0.042,0.041,5451.3203,0.67,0,              3,              1,,     P 42,4,6,6,2,2,0,2,2,2,2,1,0,,498,510
5,5,3943.0709,3.192e-28,0.3497,0.0451,0.046,1414.757,0.67,0,              2,              0,,     P 28,4,6,6,6,2,0,2,2,2,2,1,0,,110,114
5,5,3943.8041,1.739e-30,1.129,0.0527,0.057,2635.1923,0.68,0,              3,              1,,     P 18,4,6,7,6,6,0,2,2,2,2,1,0,,70,74
5,3,3943.8627,6.777e-32,1.098,0.042,0.041,4369.8618,0.67,0,              3,              1,,     P 35,4,6,6,6,2,0,2,2,2,2,1,0,,69,71
5,3,3944.5754,2.373e-30,0.3473,0.042,0.041,3444.3796,0.67,0,              2,              0,,     P 43,4,6,6,2,2,0,2,2,2,2,1,0,,85,87
5,6,3944.8156,7.359e-31,0.3476,0.042,0.041,2374.0835,0.67,0,              2,              0,,     P 36,4,6,6,2,2,0,2,2,2,2,1,0,,852,876
5,2,3944.9183,1.96e-31,1.098,0.042,0.041,4512.5447,0.67,0,              3,              1,,     P 36,4,6,6,2,2,0,2,2,2,2,1,0,,142,146
5,2,3945.0818,5.896e-30,0.3475,0.042,0.041,3617.2948,0.67,0,              2,              0,,     P 44,4,6,6,2,2,0,2,2,2,2,1,0,,174,178
5,6,3945.6067,1.16e-32,1.109,0.0457,0.047,3406.3303,0.67,0,              3,              1,,     P 27,4,6,6,6,2,0,2,2,2,2,1,0,,636,660
5,4,3946.6359,2.33e-33,0.3498,0.042,0.041,4556.382,0.67,0,              2,              0,,     P 49,4,6,6,2,2,0,2,2,2,2,1,0,,582,594
5,1,3948.0183,1.013e-33,1.109,0.042,0.041,6590.1069,0.67,0,              3,              1,,     P 48,4,6,6,2,2,0,2,2,2,2,1,0,,95,97
5,5,3948.1539,4.964e-28,0.3525,0.0457,0.047,1317.401,0.67,0,              2,              0,,     P 27,4,6,6,6,2,0,2,2,2,2,1,0,,106,110
5,5,3948.2781,2.233e-30,1.139,0.0535,0.058,2572.9847,0.69,0,              3,              1,,     P 17,4,6,7,6,6,0,2,2,2,2,1,0,,66,70
5,1,3948.6776,1.209e-32,0.3377,0.042,0.041,5863.4881,0.67,-0.005,              2,              0,,     P 55,4,6,6,2,2,3,2,3,2,2,1,1,,109,111
5,4,3949.299,1.677e-34,1.105,0.042,0.041,5297.0412,0.67,0,              3,              1,,     P 41,4,6,6,2,2,0,2,2,2,2,1,0,,486,498
5,3,3949.6249,1.221e-31,1.107,0.042,0.041,4243.782,0.67,0,              3,              1,,     P 34,4,6,6,6,2,0,2,2,2,2,1,0,,67,69
5,6,3950.5141,1.338e-30,0.3503,0.042,0.041,2246.2344,0.67,0,              2,              0,,     P 35,4,6,6,6,2,0,2,2,2,2,1,0,,828,852
5,6,3950.7434,1.784e-32,1.118,0.0464,0.048,3310.9682,0.67,0,              3,              1,,     P 26,4,6,7,6,2,0,2,2,2,2,1,0,,612,636
5,2,3950.7672,3.604e-31,1.107,0.042,0.041,4382.4305,0.67,0,              3,              1,,     P 35,4,6,6,6,2,0,2,2,2,2,1,0,,138,142
5,3,3950.8499,4.962e-30,0.3501,0.042,0.041,3288.6762,0.67,0,              2,              0,,     P 42,4,6,6,2,2,0,2,2,2,2,1,0,,83,85
5,2,3951.4448,1.259e-29,0.3504,0.042,0.041,3457.4543,0.67,0,              2,              0,,     P 43,4,6,6,2,2,0,2,2,2,2,1,0,,170,174
5,5,3952.6935,2.812e-30,1.15,0.0542,0.059,2514.221,0.7,0,              3,              1,,     P 16,4,6,7,6,6,0,2,2,2,2,1,0,,62,66
5,5,3953.1797,7.584e-28,0.3554,0.0464,0.048,1223.4921,0.67,0,              2,              0,,     P 26,4,6,7,6,2,0,2,2,2,2,1,0,,102,106
5,4,3953.4542,5.522e-33,0.3525,0.042,0.041,4375.4613,0.67,0,              2,              0,,     P 48,4,6,6,2,2,0,2,2,2,2,1,0,,570,582
5,1,3954.9539,2.39e-33,1.118,0.042,0.041,6409.9234,0.67,0,              3,              1,,     P 47,4,6,6,2,2,0,2,2,2,2,1,0,,93,95
5,3,3955.3265,2.159e-31,1.115,0.0425,0.041,4121.2526,0.67,0,              3,              1,,     P 33,4,6,6,6,2,0,2,2,2,2,1,0,,65,67
5,4,3955.5938,3.42e-34,1.114,0.042,0.041,5146.3567,0.67,0,              3,              1,,     P 40,4,6,6,2,2,0,2,2,2,2,1,0,,474,486
5,6,3955.8206,2.695e-32,1.128,0.0469,0.05,3219.1089,0.67,0,              3,              1,,     P 25,4,6,7,6,2,0,2,2,2,2,1,0,,588,612
5,1,3956.0867,3.268e-32,0.3405,0.042,0.041,5656.0665,0.67,-0.005,              2,              0,,     P 54,4,6,6,2,2,3,2,3,2,2,1,1,,107,109
5,6,3956.1541,2.391e-30,0.3533,0.042,0.041,2121.8843,0.67,0,              2,              0,,     P 34,4,6,6,6,2,0,2,2,2,2,1,0,,804,828
5,2,3956.5552,6.506e-31,1.116,0.042,0.041,4255.8752,0.67,0,              3,              1,,     P 34,4,6,6,6,2,0,2,2,2,2,1,0,,134,138
5,5,3957.0503,3.466e-30,1.161,0.0549,0.06,2458.9034,0.71,0,              3,              1,,     P 15,4,6,7,6,6,0,2,2,2,2,1,0,,58,62
5,3,3957.0649,1.019e-29,0.3527,0.042,0.041,3136.5149,0.67,0,              2,              0,,     P 41,4,6,6,2,2,0,2,2,2,2,1,0,,81,83
5,2,3957.748,2.64e-29,0.3531,0.042,0.041,3301.1631,0.67,0,              2,              0,,     P 42,4,6,6,2,2,0,2,2,2,2,1,0,,166,170
5,5,3958.1479,1.137e-27,0.3582,0.0469,0.05,1133.0335,0.67,0,              2,              0,,     P 25,4,6,7,6,2,0,2,2,2,2,1,0,,98,102
5,4,3960.2117,1.286e-32,0.3554,0.042,0.041,4198.1252,0.67,0,              2,              0,,     P 47,4,6,6,2,2,0,2,2,2,2,1,0,,558,570
5,6,3960.8381,3.995e-32,1.137,0.0475,0.051,3130.7557,0.67,0,              3,              1,,     P 24,4,6,7,6,2,0,2,2,2,2,1,0,,564,588
5,3,3960.9675,3.751e-31,1.125,0.043,0.042,4002.278,0.67,0,              3,              1,,     P 32,4,6,6,6,2,0,2,2,2,2,1,0,,63,65
5,5,3961.3484,4.184e-30,1.172,0.0555,0.061,2407.0338,0.72,0,              3,              1,,     P 14,4,6,7,6,6,0,2,2,2,2,1,0,,54,58
5,6,3961.7357,4.194e-30,0.356,0.0425,0.041,2001.0374,0.67,0,              2,              0,,     P 33,4,6,6,6,2,0,2,2,2,2,1,0,,780,804
5,1,3961.8264,5.542e-33,1.127,0.042,0.041,6233.3851,0.67,0,              3,              1,,     P 46,4,6,6,2,2,0,2,2,2,2,1,0,,91,93
5,4,3961.8268,6.845e-34,1.123,0.042,0.041,4999.2724,0.67,0,              3,              1,,     P 39,4,6,6,2,2,0,2,2,2,2,1,0,,462,474
5,2,3962.2824,1.154e-30,1.126,0.0425,0.041,4132.8834,0.67,0,              3,              1,,     P 33,4,6,6,6,2,0,2,2,2,2,1,0,,130,134
5,5,3963.0586,1.674e-27,0.3611,0.0475,0.051,1046.0284,0.67,0,              2,              0,,     P 24,4,6,7,6,2,0,2,2,2,2,1,0,,94,98
5,3,3963.2203,2.057e-29,0.3556,0.042,0.041,2987.9013,0.67,0,              2,              0,,     P 40,4,6,6,2,2,0,2,2,2,2,1,0,,79,81
5,1,3963.4336,8.674e-32,0.3433,0.042,0.041,5452.2732,0.67,-0.005,              2,              0,,     P 53,4,6,6,2,2,3,2,3,2,2,1,1,,105,107
5,2,3963.9914,5.437e-29,0.3558,0.042,0.041,3148.4272,0.67,0,              2,              0,,     P 41,4,6,6,2,2,0,2,2,2,2,1,0,,162,166
5,5,3965.5875,4.942e-30,1.184,0.0561,0.061,2358.6139,0.73,0,              3,              1,,     P 13,4,6,7,6,6,0,2,2,2,2,1,0,,50,54
5,6,3965.7958,5.811e-32,1.146,0.0483,0.052,3045.9117,0.67,0,              3,              1,,     P 23,4,6,7,6,2,0,2,2,2,2,1,0,,540,564
5,3,3966.5476,6.398e-31,1.134,0.0436,0.043,3886.8627,0.67,0,              3,              1,,     P 31,4,6,6,6,2,0,2,2,2,2,1,0,,61,63
5,4,3966.9084,2.941e-32,0.3582,0.042,0.041,4024.3803,0.67,0,              2,              0,,     P 46,4,6,6,2,2,0,2,2,2,2,1,0,,546,558
5,6,3967.2585,7.227e-30,0.3588,0.043,0.042,1883.6981,0.67,0,              2,              0,,     P 32,4,6,6,6,2,0,2,2,2,2,1,0,,756,780
5,5,3967.9116,2.42e-27,0.3641,0.0483,0.052,962.4798,0.67,0,              2,              0,,     P 23,4,6,7,6,2,0,2,2,2,2,1,0,,90,94
5,2,3967.9486,2.008e-30,1.134,0.043,0.042,4013.4597,0.67,0,              3,              1,,     P 32,4,6,6,6,2,0,2,2,2,2,1,0,,126,130
5,4,3967.9978,1.346e-33,1.132,0.042,0.041,4855.7938,0.67,0,              3,              1,,     P 38,4,6,6,2,2,0,2,2,2,2,1,0,,450,462
5,1,3968.6355,1.262e-32,1.136,0.042,0.041,6060.4988,0.67,0,              3,              1,,     P 45,4,6,6,2,2,0,2,2,2,2,1,0,,89,91
5,3,3969.3158,4.078e-29,0.3584,0.042,0.041,2842.8407,0.67,0,              2,              0,,     P 39,4,6,6,2,2,0,2,2,2,2,1,0,,77,79
5,5,3969.7676,5.706e-30,1.197,0.0567,0.062,2313.6455,0.74,0,              3,              1,,     P 12,4,6,7,6,6,0,2,2,2,2,1,0,,46,50
5,2,3970.1748,1.1e-28,0.3585,0.042,0.041,2999.252,0.67,0,              2,              0,,     P 40,4,6,6,2,2,0,2,2,2,2,1,0,,158,162
5,6,3970.6936,8.294e-32,1.156,0.0491,0.053,2964.58,0.67,0,              3,              1,,     P 22,4,6,7,6,2,0,2,2,2,2,1,0,,516,540
5,1,3970.718,2.261e-31,0.3461,0.042,0.041,5252.116,0.67,-0.005,              2,              0,,     P 52,4,6,6,2,2,3,2,3,2,2,1,1,,103,105
5,3,3972.0668,1.072e-30,1.143,0.0441,0.043,3775.0109,0.67,0,              3,              1,,     P 30,4,6,6,6,2,0,2,2,2,2,1,0,,59,61
5,5,3972.7068,3.435e-27,0.3674,0.0491,0.053,882.3905,0.67,0,              2,              0,,     P 22,4,6,7,6,2,0,2,2,2,2,1,0,,86,90
5,6,3972.7226,1.224e-29,0.3619,0.0436,0.043,1769.8705,0.67,0,              2,              0,,     P 31,4,6,6,6,2,0,2,2,2,2,1,0,,732,756
5,4,3973.544,6.607e-32,0.361,0.042,0.041,3854.2333,0.67,0,              2,              0,,     P 45,4,6,6,2,2,0,2,2,2,2,1,0,,534,546
5,2,3973.5536,3.433e-30,1.144,0.0436,0.043,3897.6085,0.67,0,              3,              1,,     P 31,4,6,6,6,2,0,2,2,2,2,1,0,,122,126
5,5,3973.8886,6.434e-30,1.21,0.0573,0.063,2272.1302,0.75,0,              3,              1,,     P 11,4,6,7,6,6,0,2,2,2,2,1,0,,42,46
5,4,3974.1066,2.598e-33,1.141,0.042,0.041,4715.9264,0.67,0,              3,              1,,     P 37,4,6,6,2,2,0,2,2,2,2,1,0,,438,450
5,3,3975.3515,7.939e-29,0.3612,0.042,0.041,2701.3386,0.67,0,              2,              0,,     P 38,4,6,6,2,2,0,2,2,2,2,1,0,,75,77
5,1,3975.3811,2.821e-32,1.145,0.042,0.041,5891.2712,0.67,0,              3,              1,,     P 44,4,6,6,2,2,0,2,2,2,2,1,0,,87,89
5,6,3975.5313,1.161e-31,1.166,0.05,0.054,2886.7635,0.67,0,              3,              1,,     P 21,4,6,7,6,2,0,2,2,2,2,1,0,,492,516
5,2,3976.2982,2.187e-28,0.3615,0.042,0.041,2853.6431,0.67,0,              2,              0,,     P 39,4,6,6,2,2,0,2,2,2,2,1,0,,154,158
5,5,3977.4441,4.783e-27,0.3706,0.05,0.054,805.7635,0.67,0,              2,              0,,     P 21,4,6,7,6,2,0,2,2,2,2,1,0,,82,86
5,3,3977.5249,1.762e-30,1.152,0.0446,0.045,3666.7266,0.67,0,              3,              1,,     P 29,4,6,6,6,2,0,2,2,2,2,1,0,,57,59
5,1,3977.94,5.789e-31,0.3489,0.042,0.041,5055.6028,0.67,-0.005,              2,              0,,     P 51,4,6,6,2,2,3,2,3,2,2,1,1,,101,103
5,5,3977.9503,7.077e-30,1.225,0.058,0.064,2234.0693,0.75,0,              3,              1,,     P 10,4,6,7,6,6,0,2,2,2,2,1,0,,38,42
5,6,3978.1278,2.034e-29,0.3647,0.0441,0.043,1659.5587,0.67,0,              2,              0,,     P 30,4,6,6,6,2,0,2,2,2,2,1,0,,708,732
5,2,3979.0973,5.762e-30,1.153,0.0441,0.043,3785.3341,0.67,0,              3,              1,,     P 30,4,6,6,6,2,0,2,2,2,2,1,0,,118,122
5,4,3980.1185,1.458e-31,0.3639,0.042,0.041,3687.6903,0.67,0,              2,              0,,     P 44,4,6,6,2,2,0,2,2,2,2,1,0,,522,534
5,4,3980.1533,4.924e-33,1.15,0.042,0.041,4579.6754,0.67,0,              3,              1,,     P 36,4,6,6,2,2,0,2,2,2,2,1,0,,426,438
5,6,3980.3088,1.595e-31,1.176,0.051,0.055,2812.465,0.67,0,              3,              1,,     P 20,4,6,7,6,6,0,2,2,2,2,1,0,,468,492
5,3,3981.3272,1.519e-28,0.3643,0.042,0.041,2563.4,0.67,0,              2,              0,,     P 37,4,6,6,2,2,0,2,2,2,2,1,0,,73,75
5,5,3981.9527,7.574e-30,1.241,0.0589,0.066,2199.4643,0.75,0,              3,              1,,     P  9,4,6,7,6,6,0,2,2,2,2,1,0,,34,38
5,1,3982.0631,6.191e-32,1.154,0.042,0.041,5725.7089,0.67,0,              3,              1,,     P 43,4,6,6,2,2,0,2,2,2,2,1,0,,85,87
5,5,3982.1233,6.533e-27,0.3737,0.051,0.055,732.6012,0.67,0,              2,              0,,     P 20,4,6,7,6,6,0,2,2,2,2,1,0,,78,82
5,2,3982.3613,4.27e-28,0.3644,0.042,0.041,2711.6058,0.67,0,              2,              0,,     P 38,4,6,6,2,2,0,2,2,2,2,1,0,,150,154
5,3,3982.9218,2.844e-30,1.162,0.0451,0.046,3562.014,0.67,0,              3,              1,,     P 28,4,6,6,6,2,0,2,2,2,2,1,0,,55,57
5,6,3983.4739,3.319e-29,0.3675,0.0446,0.045,1552.7667,0.67,0,              2,              0,,     P 29,4,6,6,6,2,0,2,2,2,2,1,0,,684,708
5,2,3984.5796,9.492e-30,1.162,0.0446,0.045,3676.6406,0.67,0,              3,              1,,     P 29,4,6,6,6,2,0,2,2,2,2,1,0,,114,118
5,6,3985.0261,2.149e-31,1.187,0.0519,0.056,2741.6871,0.67,0,              3,              1,,     P 19,4,6,7,6,6,0,2,2,2,2,1,0,,444,468
5,1,3985.0994,1.456e-30,0.3519,0.042,0.041,4862.741,0.67,-0.005,              2,              0,,     P 50,4,6,6,2,2,3,2,3,2,2,1,1,,99,101
5,5,3985.8955,7.879e-30,1.26,0.0599,0.067,2168.3164,0.75,0,              3,              1,,     P  8,4,6,7,6,6,0,2,2,2,2,1,0,,30,34
5,4,3986.1375,9.165e-33,1.16,0.042,0.041,4447.046,0.67,0,              3,              1,,     P 35,4,6,6,6,2,0,2,2,2,2,1,0,,414,426
5,4,3986.6317,3.158e-31,0.3667,0.042,0.041,3524.7578,0.67,0,              2,              0,,     P 43,4,6,6,2,2,0,2,2,2,2,1,0,,510,522
5,5,3986.7444,8.756e-27,0.3771,0.0519,0.056,662.9064,0.67,0,              2,              0,,     P 19,4,6,7,6,6,0,2,2,2,2,1,0,,74,78
5,3,3987.2427,2.852e-28,0.367,0.042,0.041,2429.03,0.67,0,              2,              0,,     P 36,4,6,6,2,2,0,2,2,2,2,1,0,,71,73
5,3,3988.2574,4.505e-30,1.171,0.0457,0.047,3460.8767,0.67,0,              3,              1,,     P 27,4,6,6,6,2,0,2,2,2,2,1,0,,53,55
5,2,3988.364,8.185e-28,0.3672,0.042,0.041,2573.1452,0.67,0,              2,              0,,     P 37,4,6,6,2,2,0,2,2,2,2,1,0,,146,150
5,1,3988.6813,1.334e-31,1.163,0.042,0.041,5563.8182,0.67,0,              3,              1,,     P 42,4,6,6,2,2,0,2,2,2,2,1,0,,83,85
5,6,3988.7608,5.32e-29,0.3706,0.0451,0.046,1449.4982,0.67,0,              2,              0,,     P 28,4,6,6,6,2,0,2,2,2,2,1,0,,660,684
5,6,3989.6829,2.838e-31,1.198,0.0527,0.057,2674.4324,0.68,0,              3,              1,,     P 18,4,6,7,6,6,0,2,2,2,2,1,0,,420,444
5,5,3989.7787,7.925e-30,1.281,0.0612,0.069,2140.6266,0.75,0,              3,              1,,     P  7,4,6,7,6,6,0,2,2,2,2,1,0,,26,30
5,2,3990.0003,1.535e-29,1.172,0.0451,0.046,3571.5321,0.67,0,              3,              1,,     P 28,4,6,6,6,2,0,2,2,2,2,1,0,,110,114
5,5,3991.3071,1.15e-26,0.3804,0.0527,0.057,596.6813,0.68,0,              2,              0,,     P 18,4,6,7,6,6,0,2,2,2,2,1,0,,70,74
5,4,3992.0593,1.675e-32,1.169,0.042,0.041,4318.0431,0.67,0,              3,              1,,     P 34,4,6,6,6,2,0,2,2,2,2,1,0,,402,414
5,1,3992.196,3.594e-30,0.3547,0.042,0.041,4673.538,0.67,-0.005,              2,              0,,     P 49,4,6,6,2,2,3,2,3,2,2,1,1,,97,99
5,4,3993.0834,6.721e-31,0.3696,0.042,0.041,3365.4416,0.67,0,              2,              0,,     P 42,4,6,6,2,2,0,2,2,2,2,1,0,,498,510
5,3,3993.0979,5.261e-28,0.37,0.042,0.041,2298.2335,0.67,0,              2,              0,,     P 35,4,6,6,6,2,0,2,2,2,2,1,0,,69,71
5,3,3993.5315,7.005e-30,1.181,0.0464,0.048,3363.3186,0.67,0,              3,              1,,     P 26,4,6,7,6,2,0,2,2,2,2,1,0,,51,53
5,5,3993.6022,7.686e-30,1.308,0.0629,0.07,2116.3959,0.74,0,              3,              1,,     P  6,4,6,7,6,6,0,2,2,2,2,1,0,,22,26
5,6,3993.9885,8.371e-29,0.3736,0.0457,0.047,1349.7569,0.67,0,              2,              0,,     P 27,4,6,6,6,2,0,2,2,2,2,1,0,,636,660
5,6,3994.2792,3.672e-31,1.208,0.0535,0.058,2610.7034,0.69,0,              3,              1,,     P 17,4,6,7,6,6,0,2,2,2,2,1,0,,396,420
5,2,3994.3062,1.541e-27,0.3701,0.042,0.041,2438.2665,0.67,0,              2,              0,,     P 36,4,6,6,2,2,0,2,2,2,2,1,0,,142,146
5,1,3995.2357,2.823e-31,1.173,0.042,0.041,5405.6055,0.67,0,              3,              1,,     P 41,4,6,6,2,2,0,2,2,2,2,1,0,,81,83
5,2,3995.3594,2.436e-29,1.181,0.0457,0.047,3470.0123,0.67,0,              3,              1,,     P 27,4,6,6,6,2,0,2,2,2,2,1,0,,106,110
5,5,3995.8115,1.481e-26,0.3838,0.0535,0.058,533.9283,0.69,0,              2,              0,,     P 17,4,6,7,6,6,0,2,2,2,2,1,0,,66,70
5,5,3997.3658,7.123e-30,1.341,0.065,0.073,2095.6251,0.74,0,              3,              1,,     P  5,4,6,7,6,6,0,2,2,2,2,1,0,,18,22
5,4,3997.9184,3.004e-32,1.179,0.0425,0.041,4192.6716,0.67,0,              3,              1,,     P 33,4,6,6,6,2,0,2,2,2,2,1,0,,390,402
5,3,3998.744,1.069e-29,1.191,0.0469,0.05,3269.3433,0.67,0,              3,              1,,     P 25,4,6,7,6,2,0,2,2,2,2,1,0,,49,51
5,6,3998.8147,4.655e-31,1.22,0.0542,0.059,2550.5022,0.7,0,              3,              1,,     P 16,4,6,7,6,6,0,2,2,2,2,1,0,,372,396
5,3,3998.8927,9.529e-28,0.373,0.042,0.041,2171.0152,0.67,0,              2,              0,,     P 34,4,6,6,6,2,0,2,2,2,2,1,0,,67,69
5,6,3999.1567,1.293e-28,0.3767,0.0464,0.048,1253.5464,0.67,0,              2,              0,,     P 26,4,6,7,6,2,0,2,2,2,2,1,0,,612,636
5,1,3999.2296,8.714e-30,0.3576,0.042,0.041,4488.0011,0.67,-0.005,              2,              0,,     P 48,4,6,6,2,2,3,2,3,2,2,1,1,,95,97
5,4,3999.4737,1.405e-30,0.3726,0.042,0.041,3209.7479,0.67,0,              2,              0,,     P 41,4,6,6,2,2,0,2,2,2,2,1,0,,486,498
5,2,4000.1879,2.85e-27,0.3732,0.042,0.041,2306.9746,0.67,0,              2,              0,,     P 35,4,6,6,6,2,0,2,2,2,2,1,0,,138,142
5,5,4000.2573,1.87e-26,0.3876,0.0542,0.059,474.6496,0.7,0,              2,              0,,     P 16,4,6,7,6,6,0,2,2,2,2,1,0,,62,66
5,2,4000.6566,3.795e-29,1.191,0.0464,0.048,3372.0851,0.67,0,              3,              1,,     P 26,4,6,7,6,2,0,2,2,2,2,1,0,,102,106
5,5,4001.0695,6.233e-30,1.39,0.0676,0.075,2078.315,0.74,0,              3,              1,,     P  4,4,6,7,6,6,0,2,2,2,2,1,0,,14,18
5,1,4001.7259,5.863e-31,1.182,0.042,0.041,5251.0768,0.67,0,              3,              1,,     P 40,4,6,6,2,2,0,2,2,2,2,1,0,,79,81
5,6,4003.2895,5.778e-31,1.232,0.0549,0.06,2493.8311,0.71,0,              3,              1,,     P 15,4,6,7,6,6,0,2,2,2,2,1,0,,348,372
5,4,4003.7147,5.289e-32,1.188,0.043,0.042,4070.9363,0.67,0,              3,              1,,     P 32,4,6,6,6,2,0,2,2,2,2,1,0,,378,390
5,3,4003.8948,1.6e-29,1.201,0.0475,0.051,3178.9541,0.67,0,              3,              1,,     P 24,4,6,7,6,2,0,2,2,2,2,1,0,,47,49
5,6,4004.2654,1.961e-28,0.3799,0.0469,0.05,1160.8701,0.67,0,              2,              0,,     P 25,4,6,7,6,2,0,2,2,2,2,1,0,,588,612
5,3,4004.6269,1.694e-27,0.3758,0.0425,0.041,2047.3798,0.67,0,              2,              0,,     P 33,4,6,6,6,2,0,2,2,2,2,1,0,,65,67
5,5,4004.6444,2.311e-26,0.3913,0.0549,0.06,418.8473,0.71,0,              2,              0,,     P 15,4,6,7,6,6,0,2,2,2,2,1,0,,58,62
5,5,4004.713,5.028e-30,1.47,0.0709,0.079,2064.4662,0.74,0,              3,              1,,     P  3,4,6,7,6,6,0,2,2,2,2,1,0,,10,14
5,4,4005.8022,2.883e-30,0.3755,0.042,0.041,3057.6824,0.67,0,              2,              0,,     P 40,4,6,6,2,2,0,2,2,2,2,1,0,,474,486
5,2,4005.8919,5.801e-29,1.202,0.0469,0.05,3277.754,0.67,0,              3,              1,,     P 25,4,6,7,6,2,0,2,2,2,2,1,0,,98,102
5,2,4006.0087,5.175e-27,0.3762,0.042,0.041,2179.2743,0.67,0,              2,              0,,     P 34,4,6,6,6,2,0,2,2,2,2,1,0,,134,138
5,1,4006.2003,2.075e-29,0.3606,0.042,0.041,4306.1374,0.67,-0.005,              2,              0,,     P 47,4,6,6,2,2,3,2,3,2,2,1,1,,93,95
5,6,4007.7033,7.019e-31,1.244,0.0555,0.061,2440.6921,0.72,0,              3,              1,,     P 14,4,6,7,6,6,0,2,2,2,2,1,0,,324,348
5,1,4008.152,1.195e-30,1.192,0.042,0.041,5100.2381,0.67,0,              3,              1,,     P 39,4,6,6,2,2,0,2,2,2,2,1,0,,77,79
5,5,4008.2963,3.545e-30,1.646,0.0748,0.082,2054.0792,0.75,0,              3,              1,,     P  2,4,6,7,6,6,0,2,2,2,2,1,0,,6,10
5,5,4008.9728,2.796e-26,0.3951,0.0555,0.061,366.5231,0.72,0,              2,              0,,     P 14,4,6,7,6,6,0,2,2,2,2,1,0,,54,58
5,3,4008.9837,2.35e-29,1.211,0.0483,0.052,3092.1544,0.67,0,              3,              1,,     P 23,4,6,7,6,2,0,2,2,2,2,1,0,,45,47
5,6,4009.3144,2.918e-28,0.3831,0.0475,0.051,1071.7312,0.67,0,              2,              0,,     P 24,4,6,7,6,2,0,2,2,2,2,1,0,,564,588
5,4,4009.4481,9.14e-32,1.198,0.0436,0.043,3952.8416,0.67,0,              3,              1,,     P 31,4,6,6,6,2,0,2,2,2,2,1,0,,366,378
5,3,4010.3005,2.96e-27,0.3791,0.043,0.042,1927.3318,0.67,0,              2,              0,,     P 32,4,6,6,6,2,0,2,2,2,2,1,0,,63,65
5,2,4011.0651,8.699e-29,1.212,0.0475,0.051,3187.0226,0.67,0,              3,              1,,     P 24,4,6,7,6,2,0,2,2,2,2,1,0,,94,98
5,2,4011.7687,9.224e-27,0.3792,0.0425,0.041,2055.1702,0.67,0,              2,              0,,     P 33,4,6,6,6,2,0,2,2,2,2,1,0,,130,134
5,5,4011.8193,1.844e-30,2.487,0.0797,0.086,2047.1544,0.76,0,              3,              1,,     P  1,4,6,7,6,6,0,2,2,2,2,1,0,,2,6
5,6,4012.056,8.338e-31,1.257,0.0561,0.061,2391.0871,0.73,0,              3,              1,,     P 13,4,6,7,6,6,0,2,2,2,2,1,0,,300,324
5,4,4012.0689,5.809e-30,0.3785,0.042,0.041,2909.2507,0.67,0,              2,              0,,     P 39,4,6,6,2,2,0,2,2,2,2,1,0,,462,474
5,1,4013.1077,4.849e-29,0.3635,0.042,0.041,4127.9539,0.67,-0.005,              2,              0,,     P 46,4,6,6,2,2,3,2,3,2,2,1,1,,91,93
