_RAJ2000,_DEJ2000,_r,m_ID,ID,Nvis,RAJ2000,DEJ2000,SNR,SaFlag,HRV,e_HRV,s_HRV,errHRV,f_Teff,Teff,e_Teff,f_logg,logg,e_logg,f_Vmicro,Vmicro,Vmacro,f_Vsini,Vsini,f_[M/H],[M/H],e_[M/H],f_[a/M],[a/M],e_[a/M],Chi2,TClass,AFlag,f_[C/Fe],[C/Fe],e_[C/Fe],f_[CI/Fe],[CI/Fe],e_[CI/Fe],f_[N/Fe],[N/Fe],e_[N/Fe],f_[O/Fe],[O/Fe],e_[O/Fe],f_[Na/Fe],[Na/Fe],e_[Na/Fe],f_[Mg/Fe],[Mg/Fe],e_[Mg/Fe],f_[Al/Fe],[Al/Fe],e_[Al/Fe],f_[Si/Fe],[Si/Fe],e_[Si/Fe],f_[P/Fe],[P/Fe],e_[P/Fe],f_[S/Fe],[S/Fe],e_[S/Fe],f_[K/Fe],[K/Fe],e_[K/Fe],f_[Ca/Fe],[Ca/Fe],e_[Ca/Fe],f_[Ti/Fe],[Ti/Fe],e_[Ti/Fe],f_[TiII/Fe],[TiII/Fe],e_[TiII/Fe],f_[V/Fe],[V/Fe],e_[V/Fe],f_[Cr/Fe],[Cr/Fe],e_[Cr/Fe],f_[Mn/Fe],[Mn/Fe],e_[Mn/Fe],f_[Fe/H],[Fe/H],e_[Fe/H],f_[Co/Fe],[Co/Fe],e_[Co/Fe],f_[Ni/Fe],[Ni/Fe],e_[Ni/Fe],f_[Cu/Fe],[Cu/Fe],e_[Cu/Fe],f_[Ce/Fe],[Ce/Fe],e_[Ce/Fe],Gaia,Sp
83.71984611,-5.01414306,0.38586,1,2M05345276-0500509,1,83.719846,-5.014143,40.2362,0,25.937201,0.222473,0.0,0.222473,4,,,4,,,4,1.592942,1.0,4,34.34789,4,,,4,,,1.23509,Md_b,8391296,4,,,261,,,261,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4611,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4612
83.72050806,-5.48309,0.136952,2,2M05345292-0528591,2,83.720508,-5.48309,55.8811,512,29.2321,0.058645,0.0,0.058645,4,,,4,,,260,0.316577,1.0,4,11.91516,4,,,4,,,2.63409,Md_d,8391296,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4612,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4611
83.72050806,-5.48309,0.136952,2,2M05345292-0528591,2,83.720508,-5.48309,42.6728,512,28.376801,0.078714,0.0,0.078714,4,,,4,,,4,0.563067,1.0,4,13.58313,4,,,4,,,1.73588,Md_d,8391296,4,,,4,,,261,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4611,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4612
83.72101889,-5.05753389,0.343752,1,2M05345304-0503271,1,83.721019,-5.057534,89.4003,0,25.262899,0.037886,0.0,0.037886,4,,,4,,,260,0.422542,1.0,4,9.80235,4,,,4,,,2.39458,Md_b,8389248,4,,,4,,,260,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4612,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4612
83.72263306,-5.17442,0.233332,2,2M05345343-0510279,6,83.722633,-5.17442,132.545,0,26.9974,0.025297,0.461661,0.056212,4,,,4,,,4,1.326753,1.0,4,13.07676,4,,,4,,,6.60344,Md_b,8389248,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4612,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4611
83.72263306,-5.17442,0.233332,2,2M05345343-0510279,6,83.722633,-5.17442,76.3234,0,26.5254,0.041099,0.0,0.041099,4,,,4,,,4,1.344188,1.0,4,16.10275,4,,,4,,,2.35001,Md_b,8389248,4,,,4,,,260,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4611,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4612
83.72332194,-5.44365611,0.110501,2,2M05345359-0526371,6,83.723322,-5.443656,29.8386,512,24.0042,0.112364,1.5753,0.29392,4,,,260,,,260,0.367375,1.0,4,5.767,4,,,4,,,1.06588,Fd_c,41945728,4,,,4,,,4,,,260,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4612,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4611
83.72332194,-5.44365611,0.110501,2,2M05345359-0526371,6,83.723322,-5.443656,25.4268,512,23.012501,0.162465,0.003392,0.229593,4,,,260,,,4,1.719927,1.0,4,7.73232,4,,,4,,,1.60232,Fd_d,41945728,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,260,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4611,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4612
83.725785,-5.48175611,0.132295,1,2M05345418-0528543,1,83.725785,-5.481756,59.7668,512,30.1672,0.090306,0.0,0.090306,4,,,4,,,260,0.328526,1.0,4,29.92953,4,,,4,,,2.0362,Md_c,8391296,4,,,4,,,260,,,4,,,4,,,4,,,4,,,4,,,4,,,261,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4612,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4611
83.72603306,-5.35983111,0.096287,1,2M05345424-0521353,1,83.726033,-5.359831,101.488,0,28.9074,0.03783,0.0,0.03783,4,,,4,,,260,0.346155,1.0,4,14.35159,4,,,4,,,4.10601,Md_b,8389248,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4611,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4611
83.72666,-5.28920611,0.134216,1,2M05345439-0517211,3,83.72666,-5.289206,72.4542,0,28.870001,0.045017,0.334086,0.076731,4,,,4,,,4,1.701728,1.0,4,18.18863,4,,,4,,,3.83478,Md_b,8389248,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4611,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4612
83.72776694,-5.68284694,0.309186,4,2M05345466-0540582,13,83.727767,-5.682847,114.044,0,27.2631,0.052492,0.766311,0.123874,512,3678.932,74.686,134217728,3.6864,0.0453,0,0.815416,1.0,0,24.77992,0,-0.124209,0.0151396,0,-0.06107,0.004515,5.90935,Md_c,0,0,-0.037749,0.00607,0,-0.141518,0.02714,256,,,0,-0.076051,0.007706,512,,,0,-0.073699,0.017719,0,-0.261941,0.035727,0,-0.024719,0.014417,512,,,512,,,512,,,0,0.017582,0.017713,512,,,512,,,512,,,512,,,512,,,0,-0.111789,0.017041,0,0.358584,0.107657,0,-0.14045,0.038659,0,0.338946,0.055164,512,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4612,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=5249
83.72776694,-5.68284694,0.309186,4,2M05345466-0540582,13,83.727767,-5.682847,47.8276,2048,25.8971,0.064139,0.124756,0.122632,4,,,4,,,4,0.934099,1.0,4,25.04379,4,,,4,,,2.34245,Md_a,8390784,4,,,4,,,261,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=5249,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=5271
83.72776694,-5.68284694,0.309186,4,2M05345466-0540582,13,83.727767,-5.682847,53.2189,2048,26.5366,0.09265,0.0,0.09265,4,,,4,,,4,0.813132,1.0,4,23.08341,4,,,4,,,1.42998,Md_c,8390784,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=5271,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4611
83.72776694,-5.68284694,0.309186,4,2M05345466-0540582,13,83.727767,-5.682847,51.3941,0,25.258699,0.070323,0.691906,0.099469,4,,,4,,,4,0.559229,1.0,4,24.57536,4,,,4,,,1.30386,Md_c,8390784,4,,,4,,,260,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4611,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4612
83.72847194,-5.42015306,0.095721,2,2M05345483-0525125,8,83.728472,-5.420153,122.75,0,29.0877,0.025844,0.224891,0.061092,261,,,4,,,4,1.643425,1.0,4,11.48153,4,,,4,,,16.2667,Md_b,8389248,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4612,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=5249
83.72847194,-5.42015306,0.095721,2,2M05345483-0525125,8,83.728472,-5.420153,58.003,0,28.559401,0.044056,0.036025,0.062223,261,,,4,,,4,1.580192,7.331429,65540,,4,,,4,,,4.16486,Mg_c,8391296,4,,,4,,,260,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,261,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=5249,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4612
83.72892111,-5.28383111,0.136707,1,2M05345494-0517017,2,83.728921,-5.283831,134.905,0,28.611601,0.086706,2.10879,0.170833,4,,,4,,,4,0.490659,6.823953,65540,,4,,,4,,,6.29521,Mg_b,8390272,4,,,4,,,261,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4612,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4612
83.72942389,-5.42485806,0.096566,1,2M05345506-0525294,1,83.729424,-5.424858,89.9966,512,29.9664,0.043325,0.0,0.043325,4,,,4,,,260,0.33676,1.0,4,16.28546,4,,,4,,,3.58154,Md_c,8389248,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4612,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4611
83.73039389,-5.50613611,0.14791,2,2M05345529-0530220,4,83.730394,-5.506136,361.459,512,49.725399,0.845356,0.0,0.845356,4,,,4,,,4,10.0,1.0,4,13.15225,4,,,4,,,4.04548,BA,8389248,4,,,260,,,4,,,4,,,260,,,4,,,4,,,4,,,261,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4611,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4611
83.73039389,-5.50613611,0.14791,2,2M05345529-0530220,4,83.730394,-5.506136,382.666,0,23.348101,0.881956,0.315975,1.56426,4,,,4,,,4,10.0,1.0,261,95.21383,4,,,4,,,1.58398,BA,8389248,4,,,260,,,4,,,4,,,261,,,261,,,4,,,260,,,260,,,261,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,260,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4611,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4613
83.73147111,-5.60171111,0.231418,2,2M05345555-0536061,8,83.731471,-5.601711,169.554,0,25.2027,0.023203,0.803762,0.054522,512,3779.445,71.441,134217728,3.7589,0.0514,256,0.339555,1.0,0,12.72331,0,-0.388839,0.0148712,0,-0.098194,0.005553,10.2612,Md_d,640,0,-0.143337,0.007082,0,-0.186183,0.027551,256,,,0,-0.246758,0.008718,512,,,0,-0.302758,0.016495,0,-0.509191,0.027312,0,-0.248389,0.013462,512,,,512,,,512,,,0,-0.153734,0.016045,512,,,512,,,512,,,512,,,512,,,0,-0.235579,0.015966,0,-0.037746,0.109417,0,-0.02245,0.035603,0,-0.096134,0.054114,512,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4613,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=5249
83.73147111,-5.60171111,0.231418,2,2M05345555-0536061,8,83.731471,-5.601711,87.8132,0,26.096901,0.043829,0.221545,0.062864,4,,,4,,,260,0.355189,1.0,4,12.22363,4,,,4,,,2.85568,Md_c,8389248,4,,,4,,,260,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=5249,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4611
83.73168111,-5.49377694,0.137358,1,2M05345560-0529375,2,83.731681,-5.493777,43.3194,0,23.2411,0.071609,0.040019,0.102548,4,,,4,,,4,1.133454,1.0,4,16.25174,4,,,4,,,1.64331,Md_c,8391296,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4611,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4611
83.73263,-5.32930194,0.103472,2,2M05345583-0519454,2,83.73263,-5.329302,51.1515,4,26.9417,0.054414,0.0,0.054414,4,,,260,,,4,0.456289,4.806878,65540,,4,,,4,,,3.95321,Mg_b,8391296,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4611,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4611
83.73263,-5.32930194,0.103472,2,2M05345583-0519454,2,83.73263,-5.329302,38.2661,0,26.6712,0.067812,0.0,0.067812,4,,,4,,,4,0.706968,1.0,4,13.4586,4,,,4,,,3.323,Md_b,8391296,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4611,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4612
83.73277194,-5.139205,0.262377,2,2M05345586-0508211,5,83.732772,-5.139205,56.5291,0,-4.13336,0.107915,1.45093,0.455597,4,,,4,,,260,0.409836,1.0,4,9.72501,4,,,4,,,0.98189,Fd_a,8391296,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,260,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4612,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4611
83.73277194,-5.139205,0.262377,2,2M05345586-0508211,5,83.732772,-5.139205,66.3935,0,-4.70189,0.07494,0.0,0.07494,4,,,4,,,4,1.083912,1.0,4,10.36812,4,,,4,,,1.2418,Fd_a,8391296,4,,,4,,,260,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,260,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4611,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4612
83.73321806,-5.38695389,0.085155,1,2M05345597-0523130,2,83.733218,-5.386954,524.075,0,28.6486,0.00513,0.088564,0.007372,4,,,4,,,4,0.64841,3.437768,65540,,4,,,4,,,12.9748,GKg_c,8389248,4,,,4,,,261,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4612,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4612
83.73323194,-5.49066889,0.133975,1,2M05345597-0529264,2,83.733232,-5.490669,57.6237,512,27.659599,0.074653,0.61761,0.193866,4,,,4,,,260,0.343439,1.0,4,27.59942,4,,,4,,,1.87396,Md_c,8389248,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4612,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4612
83.73323611,-5.52029389,0.157972,2,2M05345597-0531130,6,83.733236,-5.520294,61.6007,512,43.689602,0.218087,1.6358,0.530386,4,,,4,,,4,0.53031,1.0,260,81.09612,4,,,4,,,1.68461,Md_c,8389248,4,,,4,,,260,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4612,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4611
83.73323611,-5.52029389,0.157972,2,2M05345597-0531130,6,83.733236,-5.520294,43.2513,512,31.5187,0.23712,1.21704,0.490952,4,,,4,,,4,1.24703,1.0,260,82.14857,4,,,4,,,1.23287,Md_d,8391296,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4611,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4612
83.73375694,-5.01532194,0.381409,1,2M05345610-0500551,1,83.733757,-5.015322,48.0281,4,32.111599,0.088083,0.0,0.088083,4,,,4,,,4,0.901635,1.0,4,17.13957,4,,,4,,,1.44551,Md_b,8391296,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4612,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4611
83.73389806,-5.10048806,0.298923,1,2M05345613-0506017,1,83.733898,-5.100488,57.5134,4,28.6686,0.246246,0.0,0.246246,4,,,4,,,4,0.672636,1.0,4,47.52258,4,,,4,,,1.32666,Md_b,8391296,4,,,261,,,260,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4611,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4612
83.73500389,-5.63479111,0.261228,2,2M05345640-0538052,2,83.735004,-5.634791,60.5381,1024,29.5175,0.084667,0.0,0.084667,4,,,4,,,4,0.811729,1.0,4,20.61579,4,,,4,,,1.59181,Md_c,8391296,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4612,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4611
83.73500389,-5.63479111,0.261228,2,2M05345640-0538052,2,83.735004,-5.634791,51.437,4,28.6108,0.094574,0.0,0.094574,4,,,4,,,4,0.794182,1.0,4,21.65709,4,,,4,,,1.24903,Md_c,8391296,4,,,260,,,260,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4611,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4612
83.73534111,-5.52671,0.162332,1,2M05345648-0531361,2,83.735341,-5.52671,150.636,512,27.738199,0.009773,0.612077,0.013823,4,,,261,,,260,0.362986,4.159021,65540,,4,,,4,,,22.5216,Mg_d,8390272,269,,,2317,,,2317,,,269,,,2317,,,2317,,,2317,,,2317,,,2317,,,2317,,,2317,,,2317,,,2317,,,2317,,,2317,,,2317,,,2317,,,2317,,,2317,,,2317,,,2317,,,2317,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4612,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4611
83.73547694,-5.464185,0.113119,2,2M05345651-0527510,10,83.735477,-5.464185,206.522,0,24.421,0.018346,0.369386,0.042748,512,3717.738,61.696,134217728,4.0008,0.1175,256,0.325282,1.0,0,14.64536,0,-0.143059,0.0107597,0,-0.056146,0.003605,10.7746,Md_b,640,0,-0.162492,0.00442,0,-0.215304,0.019912,256,,,0,-0.2075,0.005502,512,,,0,-0.194795,0.012424,0,-0.503519,0.019755,0,-0.182563,0.009922,512,,,512,,,512,,,0,-0.209878,0.011251,512,,,512,,,512,,,512,,,512,,,0,3.79E-4,0.011961,0,-0.382284,0.080287,0,-0.307958,0.025558,0,-0.024542,0.037761,512,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4611,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=5249
