RAJ2000,DEJ2000,_2MASS,Gaia,more,Nep,Teff,e_Teff,logg,e_logg,l_RVmean,RVmean,e_RVmean,Fbol,e_Fbol,Av,e_Av
87.4275054931641,9.75516605377197,b'2M05494260+0945185',3335862448395947136,b'*',1,4338.27,22.8418,2.83928,0.102007,b' ',55.3892,0.284402,2.41187,0.0,1.25,0.05
82.786735534668,9.75764656066895,b'2M05310881+0945275',3338170078487804288,b'*',6,4015.38,17.8288,5.0547,0.0683334,b' ',26.0775,0.292634,0.0,0.0,0.0,0.0
83.9579391479492,9.75869178771973,b'2M05354990+0945312',3337937914031530368,b'*',2,4525.98,12.7205,4.98616,0.0449916,b' ',41.5393,0.144822,3.085487,0.152346,0.85,0.15
84.2163467407227,9.76297378540039,b'2M05365192+0945467',3339436754538829952,b'*',2,5448.84,31.0772,4.48137,0.0593769,b' ',7.7353,0.138486,5.45166,0.211695,1.5,0.05
83.9482269287109,9.76388740539551,b'2M05354757+0945499',3337938669945775616,b'*',2,3971.72,14.4506,5.62293,0.0496626,b' ',57.3314,0.188982,0.0,0.0,0.0,0.0
87.1644821166992,9.76406669616699,b'2M05483947+0945506',3336609772705405440,b'*',1,5533.09,73.2284,4.18544,0.120421,b' ',29.2566,0.253044,3.514899,0.0,1.45,0.0
83.7826919555664,9.76537418365479,b'2M05350784+0945553',3337980554466632960,b'*',2,5921.1,32.9171,4.26529,0.0613471,b' ',-16.2265,0.16546,6.681308,0.0,2.05,0.05
85.2260208129883,9.76756858825684,b'2M05405424+0946032',3336431651821203200,b'*',3,5399.19,35.7458,4.56049,0.0559101,b' ',99.4453,0.125982,3.066638,0.0,1.3,0.0
84.9182891845703,9.76761054992676,b'2M05394038+0946033',3336446082911550592,b' ',2,5330.51,45.543,3.64559,0.122329,b' ',46.8348,0.211037,3.238259,0.103618,1.7,0.05
85.5600204467773,9.76795101165771,b'2M05421440+0946046',3336387740075501568,b'*',1,5355.02,61.7339,4.12837,0.117024,b' ',27.1716,0.226462,3.677212,0.0,1.5,0.05
83.7398529052734,9.76867866516113,b'2M05345756+0946072',3337980687609785344,b' ',6,3595.14,24.5941,5.76024,0.0368404,b' ',17.88,0.195815,0.0,0.0,0.0,0.0
85.4591827392578,9.76974964141846,b'2M05415020+0946111',3336388255471598336,b'*',2,5546.58,52.403,4.41691,0.0770058,b' ',25.2846,0.150644,3.457701,0.0,1.45,0.0
86.2498245239258,9.77039527893066,b'2M05445995+0946134',3336282152599654400,b'*',1,5505.12,58.4389,4.201,0.0999974,b' ',4.705,0.20307,3.519541,0.107461,1.85,0.0500002
85.3807220458984,9.77267932891846,b'2M05413137+0946216',3336389939098793600,b'*',6,4420.9,14.9293,2.78862,0.0591552,b' ',98.2908,0.140638,1.177285,0.038916,0.9,0.0999999
84.0011901855469,9.77305603027344,b'2M05360028+0946230',3337939455922350464,b'*',6,5347.51,21.1536,4.84427,0.0336195,b' ',37.2258,0.0972207,2.434323,0.067151,0.5,0.05
83.7052383422852,9.77357578277588,b'2M05344925+0946248',3337980378372146176,b' ',6,5123.17,15.4206,3.88791,0.0458823,b' ',-8.6405,0.107644,1.666054,0.042993,2.1,0.0500002
83.871711730957,9.77549076080322,b'2M05352920+0946317',3337985502269181952,b'*',6,5516.02,27.5896,3.95366,0.0485161,b' ',19.7524,0.104549,1.841248,0.154981,1.95,0.15
86.7830581665039,9.77676296234131,b'2M05470793+0946363',3336249953227749632,b'*',2,5462.78,46.4069,4.41461,0.0826352,b' ',12.064,0.174726,5.756066,0.0,1.3,0.0
83.8196029663086,9.77762222290039,b'2M05351670+0946394',3337985639708146304,b' ',11,14824.2,115.917,4.65255,0.0365656,b'<',5.3047,0.0,0.0,0.0,0.0,0.0
83.4631423950195,9.7783670425415,b'2M05335115+0946421',3337994504518228224,b' ',2,6064.02,63.2615,4.58532,0.0762059,b' ',35.6523,0.416982,17.153153,0.0,0.0,0.0
85.7482070922852,9.77902603149414,b'2M05425957+0946444',3336470581405067264,b'*',1,5183.19,123.62,3.91854,0.166672,b' ',54.3727,0.249324,3.162395,0.108108,1.5,0.1
83.9878768920898,9.78127384185791,b'2M05355709+0946525',3337939524643713024,b' ',6,3805.48,15.9418,4.70028,0.0555768,b' ',28.936,0.154252,0.532497,0.01852,1.05,0.3
84.0388259887695,9.78409290313721,b'2M05360931+0947027',3337939391500257792,b'*',6,3789.46,21.6183,4.62915,0.0677211,b' ',26.7961,0.177748,0.735985,0.058854,1.6,0.2
83.539794921875,9.78559112548828,b'2M05340955+0947081',3337994710678872192,b'*',1,5373.61,55.2439,3.86562,0.0985212,b' ',8.928,0.187912,4.491109,0.0,2.05,0.0
84.4354400634766,9.79020881652832,b'2M05374450+0947247',3339423354240813824,b'*',1,6277.58,655.098,4.9756,0.229718,b' ',-33.52,0.389067,5.469873,0.144891,1.7,0.0999999
82.8836364746094,9.79039478302002,b'2M05313207+0947254',3338158945932508672,b'*',1,5289.85,38.7534,4.18375,0.0875497,b' ',2.1246,0.206213,3.311005,0.109447,1.6,0.0
86.584098815918,9.7910041809082,b'2M05462018+0947276',3336291773326321792,b'*',1,5401.17,63.0755,4.11555,0.101859,b' ',65.2142,0.201285,3.995985,0.0,1.55,0.0
83.9903335571289,9.79280185699463,b'2M05355767+0947340',3337940284853462400,b' ',6,4129.67,9.54598,4.74835,0.0305948,b' ',26.7025,0.10284,1.013024,0.037867,1.4,0.15
85.7243499755859,9.7952356338501,b'2M05425384+0947428',3336471406038789120,b'*',1,5413.42,51.0917,4.27733,0.0973658,b' ',21.0221,0.203511,4.192497,0.0,1.4,0.0
86.8085632324219,9.79586887359619,b'2M05471405+0947451',3336250713439226880,b'*',4,4955.78,23.6741,4.43148,0.0444599,b' ',21.4464,0.122813,2.361856,0.079385,1.3,0.1
83.3752670288086,9.79603481292725,b'2M05333006+0947457',3337974953829331840,b'*',6,5260.97,24.8719,4.8799,0.0378454,b' ',-2.3816,0.121165,2.094016,0.0,0.6,0.05
83.8322830200195,9.79656887054443,b'2M05351974+0947476',3337985841569936384,b'*',2,5188.88,37.0675,4.38124,0.0559797,b' ',28.8588,0.56729,6.460854,0.0,0.25,0.05
84.2886581420898,9.79677677154541,b'2M05370927+0947483',3339425583326704896,b'*',2,5361.34,43.1511,3.79475,0.088426,b' ',28.055,0.16,3.459243,0.0,2.0,0.05
87.2931442260742,9.79801273345947,b'2M05491035+0947528',3336608467035305344,b'*',2,4509.76,24.2643,3.45068,0.0632937,b' ',-0.1265,0.175845,2.169462,0.0,1.15,0.05
86.7004623413086,9.7988338470459,b'2M05464811+0947558',3336297064726309376,b'*',1,5293.78,39.1776,3.91937,0.0939695,b' ',71.2082,0.219464,3.562836,0.121797,1.75,0.05
83.606803894043,9.7994213104248,b'2M05342563+0947579',3337982856569123072,b'*',5,5616.69,34.1949,4.27568,0.0511856,b' ',26.8478,0.106886,2.728903,0.069523,2.15,0.1
84.1796112060547,9.80081844329834,b'2M05364310+0948029',3339437201215427328,b'*',2,5256.63,33.9927,4.29627,0.0660428,b' ',7.9368,0.179079,3.41782,0.0,1.5,0.0
83.6965179443359,9.80366230010986,b'2M05344716+0948131',3337983784282291200,b'*',3,6601.17,355.166,5.07293,0.131182,b' ',40.5364,0.378105,6.493798,0.163359,1.25,0.05
84.6435317993164,9.80378913879395,b'2M05383444+0948136',3336426154262901632,b' ',5,4163.24,14.9291,4.57918,0.0472609,b' ',29.3356,0.347049,0.98531,0.069123,1.15,0.35
83.3627014160156,9.80640316009521,b'2M05332704+0948230',3337975022548808704,b'*',6,5431.76,20.7629,5.04533,0.0347265,b' ',48.6049,0.108611,1.811242,0.041399,0.25,0.05
83.8606796264648,9.80772495269775,b'2M05352656+0948278',3337985811506823936,b'*',6,5455.75,27.3697,4.20431,0.0486163,b' ',34.9659,0.104218,1.855577,0.042412,1.9,0.05
87.2870178222656,9.80822658538818,b'2M05490888+0948296',3336608673193733632,b'*',1,5424.86,69.4387,4.01021,0.121386,b' ',61.7514,0.209618,3.574949,0.114392,1.8,0.05
85.9814682006836,9.80854797363281,b'2M05435555+0948307',3336473261464594304,b'*',1,4065.95,28.7239,4.24941,0.082196,b'<',1.98453,0.0,1.639086,0.0,1.5,0.05
84.4984283447266,9.80936145782471,b'2M05375962+0948336',3339429092317102592,b'*',6,3995.68,10.7296,4.5028,0.0488984,b' ',28.0843,0.416849,0.581582,0.035781,1.2,0.35
83.504035949707,9.81048583984375,b'2M05340096+0948377',3337994672023353088,b'*',6,6164.65,37.0072,5.07691,0.0460546,b' ',106.427,0.0959919,3.668731,0.0,0.8,0.0
83.854850769043,9.81094837188721,b'2M05352516+0948394',3337985875929673984,b'*',2,5322.25,24.9442,3.94981,0.0611401,b' ',2.9257,0.141251,9.21483,0.0,1.7,0.0
83.3920288085938,9.81295967102051,b'2M05333408+0948466',3337975052612087936,b'*',2,5284.86,29.5911,3.88346,0.0710704,b' ',60.1493,0.152219,5.188744,0.213946,1.95,0.05
83.7789077758789,9.81595993041992,b'2M05350693+0948574',3337986739219528192,b' ',6,4301.74,10.3938,4.78305,0.0335336,b' ',26.531,0.132148,1.072723,0.036672,1.4,0.15
83.623046875,9.81618499755859,b'2M05342953+0948582',3337984364101847808,b'*',5,3898.05,10.2694,5.13907,0.0370949,b' ',38.7846,0.100457,1.272541,0.121123,0.7,0.25
85.0744400024414,9.81694793701172,b'2M05401786+0949010',3336435568831135232,b'*',6,4578.17,19.2388,3.46415,0.0405156,b' ',-1.4586,0.101233,1.494997,0.0,1.25,0.05
84.3913497924805,9.81775665283203,b'2M05373392+0949039',3339426618415961856,b' ',12,3930.74,12.3343,4.86572,0.046428,b' ',27.0741,0.144497,0.403436,0.041886,1.1,0.55
84.2535171508789,9.81791973114014,b'2M05370084+0949045',3339437476093315584,b'*',1,4990.45,38.5042,4.6753,0.0634664,b' ',27.4014,0.448649,4.680409,0.0,0.35,0.0500001
85.566047668457,9.81983375549316,b'2M05421585+0949114',3336482538594048896,b'*',2,5561.4,63.495,4.4032,0.0991163,b' ',38.1402,0.206101,4.110506,0.0,1.55,0.05
83.3328552246094,9.8262996673584,b'2M05331988+0949346',3337975263066978176,b'*',6,5536.25,29.6716,4.12741,0.0479399,b' ',-23.1127,0.0965614,3.129551,0.088777,1.95,0.05
83.7009124755859,9.82801818847656,b'2M05344821+0949408',3337984089223278336,b'*',2,6495.67,293.689,4.25114,0.109722,b'<',2.00115,0.0,5.240789,0.0,1.2,0.0
83.6526107788086,9.82840538024902,b'2M05343662+0949422',3337984505834279936,b'*',2,5527.86,20.6521,4.85222,0.0461186,b' ',-7.9036,0.147806,12.775812,0.719619,0.2,0.1
84.3569107055664,9.82867908477783,b'2M05372565+0949432',3339427065090680192,b' ',6,3990.73,11.5377,4.82491,0.0456942,b' ',25.6687,0.168927,0.707875,0.047977,1.45,0.45
83.5062408447266,9.82949066162109,b'2M05340149+0949461',3337995054276253056,b'*',2,5468.83,27.8119,3.97706,0.0631602,b' ',33.9118,0.127021,7.1817,0.0,1.9,0.05
85.7097015380859,9.82991600036621,b'2M05425032+0949476',3336471715276428544,b'*',2,5284.09,51.6715,3.90907,0.108714,b' ',47.5099,0.258981,3.181126,0.103444,1.85,0.0500002
87.4350814819336,9.8320426940918,b'2M05494442+0949553',3336613964593398528,b'*',1,5320.28,51.6223,3.80406,0.112512,b' ',34.8615,0.232366,4.407118,0.164739,1.9,0.05
83.8106918334961,9.83406639099121,b'2M05351456+0950026',3337986906722506112,b' ',12,3986.6,9.67863,4.71937,0.0364909,b' ',26.1807,0.149883,0.437776,0.023659,1.2,0.4
86.2312698364258,9.83442783355713,b'2M05445550+0950039',3336309743469551872,b'*',2,5384.1,61.4598,4.13162,0.10348,b' ',37.4725,0.195026,3.427799,0.0,1.95,0.05
84.8133773803711,9.83452892303467,b'2M05391521+0950043',3336450446597891584,b'*',2,5138.95,60.1004,4.58654,0.0750342,b' ',27.4859,0.380434,8.99242,0.52119,0.45,0.2
83.0891418457031,9.83539867401123,b'2M05322139+0950074',3338162867238777984,b'*',6,4399.88,9.77602,4.73481,0.0326497,b' ',28.8934,0.153392,1.145302,0.037859,1.05,0.15
87.5153503417969,9.8391580581665,b'2M05500368+0950209',3335864853576981888,b'*',1,5938.06,62.1687,4.30247,0.0941414,b' ',24.3524,0.185917,4.137314,0.111064,1.95,0.05
84.2285842895508,9.84028434753418,b'2M05365485+0950250',3339437750971222144,b'*',7,4270.06,9.16806,4.70706,0.0304881,b' ',25.6414,0.100062,0.866233,0.053294,1.3,0.15
83.3131332397461,9.84171485900879,b'2M05331515+0950301',3337976087700699136,b' ',12,3198.76,14.0527,5.0408,0.0428204,b' ',26.7084,0.194453,0.54822,0.0626,1.4,0.7
83.9145126342773,9.84243679046631,b'2M05353948+0950327',3337987834435885056,b' ',7,3841.93,14.7739,4.79626,0.0577167,b' ',26.6666,0.25526,0.655442,0.069553,1.25,0.65
83.8768844604492,9.84281444549561,b'2M05353045+0950341',3337986395622365056,b' ',6,3163.21,18.3623,5.04022,0.0584839,b' ',28.0364,0.973586,0.427111,0.0,0.0,0.0
83.4580230712891,9.84354972839355,b'2M05334992+0950367',3337995707111288192,b'*',6,3997.57,11.0223,4.81799,0.0406954,b' ',22.7247,0.135522,0.66635,0.15175,1.55,0.85
83.8314819335938,9.8444881439209,b'2M05351955+0950401',3337987078521494656,b'*',1,5145.26,32.8579,3.8457,0.0909007,b' ',30.0135,0.207754,5.333088,0.0,1.85,0.0
84.0692291259766,9.84678649902344,b'2M05361661+0950484',3337940250493695360,b'*',7,4202.56,12.2402,4.19165,0.0423464,b' ',32.1981,0.905479,1.316748,0.053196,1.4,0.15
87.57080078125,9.84805393218994,b'2M05501699+0950529',3335864333883733376,b'*',1,5640.17,108.122,4.5733,0.147326,b' ',45.9319,0.22779,6.624488,0.0,1.45,0.0500001
83.9819564819336,9.84813022613525,b'2M05355566+0950532',3337940800249526528,b' ',6,3036.3,13.0092,4.74204,0.0554972,b' ',27.195,0.512584,0.327757,0.034476,0.3,0.3
83.7831039428711,9.84849262237549,b'2M05350794+0950545',3337989896020042496,b' ',12,3868.83,12.1797,4.63266,0.0445454,b' ',26.9869,0.138448,0.466037,0.041404,1.35,0.45
84.2414627075195,9.85176181793213,b'2M05365795+0951063',3339437785330955264,b'*',5,5916.46,30.8842,4.81818,0.0464652,b' ',66.4136,0.0977784,3.463324,0.086042,1.0,0.05
83.8215484619141,9.85317993164062,b'2M05351717+0951114',3337987288975329920,b'*',7,4016.48,8.19385,4.63067,0.0341933,b' ',26.704,0.121584,0.563765,0.03365,1.3,0.1
84.1096572875977,9.85388278961182,b'2M05362631+0951139',3339441221304818176,b'*',6,4094.82,12.5375,4.76342,0.0437628,b' ',27.8373,0.166283,0.502173,0.03937,1.05,0.4
83.5349578857422,9.85703754425049,b'2M05340839+0951253',3337995977693453952,b'*',12,3611.91,18.1014,4.97336,0.04729,b' ',5.8947,0.120028,0.335157,0.021274,0.2,0.2
84.3865737915039,9.8583869934082,b'2M05373277+0951301',3339427580488627584,b'*',6,3929.54,9.90666,4.65012,0.0388704,b' ',26.893,0.182949,0.919002,0.07349,0.95,0.45
85.9496078491211,9.85895156860352,b'2M05434790+0951322',3336474395335954944,b'*',1,6000.1,57.6236,4.36771,0.0915375,b' ',20.2886,0.207795,5.19298,0.151613,1.9,0.05
84.0786285400391,9.8597469329834,b'2M05361887+0951350',3339441461822990592,b'*',2,3321.32,23.0455,4.69884,0.0818162,b' ',191.156,0.241879,0.424799,0.019988,0.0,0.0
83.9682464599609,9.86137580871582,b'2M05355237+0951409',3337987731356678144,b'*',6,5528.85,26.8877,4.38057,0.0454002,b' ',27.6272,0.0925591,2.932792,0.080901,1.85,0.0500002
86.1511306762695,9.86219882965088,b'2M05443627+0951439',3336287409639623808,b' ',4,3989.29,15.4941,4.78014,0.0703782,b' ',29.7695,0.509034,0.4935,0.041394,1.1,0.55
86.878173828125,9.86237907409668,b'2M05473076+0951445',3336627467970715392,b'*',1,5373.79,49.5275,4.2104,0.0976741,b' ',11.4031,0.21931,5.047153,0.0,1.35,0.0
83.7102127075195,9.8632230758667,b'2M05345045+0951476',3337984986872874368,b'*',6,4199.61,10.9993,4.66523,0.0374864,b' ',26.8927,0.207328,0.737692,0.022524,1.0,0.15
86.3118667602539,9.86374187469482,b'2M05451484+0951494',3336307368350559104,b'*',1,4532.89,34.247,3.52317,0.12647,b' ',54.1037,0.280367,3.280436,0.166071,0.95,0.1
83.7526931762695,9.86418533325195,b'2M05350064+0951510',3337990072114146560,b'*',5,4137.04,15.4294,4.80022,0.0483533,b' ',26.7532,0.187252,0.598695,0.017228,1.6,0.15
86.5968017578125,9.86453342437744,b'2M05462323+0951523',3336301153534878464,b'*',1,4494.59,35.788,5.02553,0.104385,b' ',-1.3201,0.382283,2.433365,0.109351,1.0,0.1
83.7671508789062,9.86543083190918,b'2M05350411+0951555',3337990175193359744,b'*',3,5339.94,38.0109,4.02818,0.0607156,b' ',68.0269,0.11732,6.900548,0.317224,1.9,0.05
85.6318893432617,9.86854553222656,b'2M05423165+0952067',3336483122709574656,b'*',1,4345.83,15.6127,4.9701,0.0647309,b' ',52.761,0.208146,3.620015,0.216071,0.65,0.0999999
83.7748565673828,9.86888122558594,b'2M05350596+0952079',3337990003394665728,b'*',2,4369.06,16.5357,3.2736,0.0567916,b' ',-5.0107,0.153672,1.808162,0.076125,1.5,0.1
83.5164031982422,9.87008190155029,b'2M05340393+0952122',3337996046412945792,b'*',7,4053.53,12.2822,4.54204,0.0473436,b' ',23.3923,0.265448,0.0,0.0,0.0,0.0
86.1888961791992,9.87060642242432,b'2M05444533+0952141',3336310838684133632,b'*',1,5274.63,41.1415,4.11918,0.0959711,b' ',1.7809,0.230221,7.082358,0.0,1.3,0.0500001
84.1803588867188,9.87108707427979,b'2M05364328+0952159',3339438747403638016,b'*',6,5259.75,25.5179,3.86533,0.0471189,b' ',52.8899,0.110184,1.657287,0.077979,1.95,0.0999999
83.8866729736328,9.87124252319336,b'2M05353280+0952164',3337988663364849792,b'*',6,6338.84,215.991,4.9512,0.0829849,b' ',14.9535,0.228994,3.362161,0.134473,1.15,0.05
84.0854721069336,9.87199687957764,b'2M05362051+0952191',3339441496182725504,b'*',6,4345.22,9.57656,4.68069,0.0320764,b' ',26.486,0.146861,1.028825,0.095651,0.75,0.2
83.9141845703125,9.87356185913086,b'2M05353940+0952248',3337987941810575872,b'*',2,6846.46,365.505,4.03564,0.0876086,b'<',4.92242,0.0,5.695025,0.121815,0.9,0.05
83.7304763793945,9.87363338470459,b'2M05345531+0952250',3337990892451474432,b'*',1,5962.35,56.967,5.16732,0.0933951,b' ',8.3427,0.198191,4.006902,0.0,0.4,0.0
83.8424682617188,9.87431812286377,b'2M05352219+0952275',3337987495133753472,b'*',5,4312.19,11.9043,4.8532,0.0385637,b' ',26.4998,0.174212,0.920203,0.028981,1.0,0.1
83.5764007568359,9.87712669372559,b'2M05341833+0952376',3337996836686937856,b'*',12,5411.57,51.1663,4.71804,0.0769251,b' ',-10.9503,0.715471,1.046139,0.0,1.6,0.0500002
85.5064392089844,9.87780284881592,b'2M05420154+0952400',3336486112006838016,b'*',6,4387.78,12.1082,3.28561,0.0430156,b' ',92.7505,0.108835,1.207553,0.041281,1.2,0.2
86.1219635009766,9.87813568115234,b'2M05442927+0952412',3336287650157795200,b'*',1,4558.17,33.939,3.56102,0.0934168,b' ',64.431,0.244261,2.914438,0.0,1.25,0.0
87.2075042724609,9.87936687469482,b'2M05484980+0952457',3336613071240244608,b'*',2,5555.05,55.1841,4.06784,0.0870033,b' ',29.8726,0.154926,3.828438,0.0,1.6,0.0500002
83.9590301513672,9.87988567352295,b'2M05355016+0952475',3337988388487162880,b'*',2,5744.99,23.6092,4.60994,0.048648,b' ',14.9479,0.130506,6.771181,0.0,1.9,0.0
83.6633834838867,9.88204288482666,b'2M05343921+0952553',3337985296110525312,b'*',6,4412.1,10.2918,4.70432,0.0324952,b' ',26.9528,0.120218,1.246951,0.0,1.15,0.05
83.6008453369141,9.8820629119873,b'2M05342420+0952554',3337996802327205504,b'*',7,6930.22,188.229,5.25418,0.0710434,b' ',38.3125,0.279691,4.581957,0.085244,1.35,0.05
84.219482421875,9.8823127746582,b'2M05365267+0952563',3339440293591852800,b'*',6,3891.83,13.4359,4.77138,0.0540075,b' ',26.6556,0.287571,0.633755,0.063865,1.0,0.55
85.9358901977539,9.8837776184082,b'2M05434461+0953016',3336477522072141056,b'*',2,4332.43,14.4205,4.58865,0.0528894,b' ',30.679,0.262335,4.043242,0.0,1.1,0.2
83.4666595458984,9.8840446472168,b'2M05335199+0953025',3337999143085116160,b'*',2,5543.39,27.3246,4.74927,0.0551897,b' ',41.3586,0.167397,2.977893,0.082145,0.05,0.05
83.8023147583008,9.88642692565918,b'2M05351255+0953111',3337990411416371840,b' ',6,3642.96,26.0227,4.8868,0.083172,b' ',26.3932,0.349227,0.489375,0.036237,1.65,0.45
84.1925964355469,9.8873233795166,b'2M05364622+0953143',3339438884842584960,b' ',1,6000.87,139.325,4.26001,0.271132,b'<',4.61837,0.0,119.02514,0.0,0.05,0.0
84.831657409668,9.88746070861816,b'2M05391959+0953148',3336451271231596032,b'*',6,4599.76,10.7282,4.9135,0.031441,b' ',4.8445,0.106181,1.591621,0.05441,0.8,0.1
84.0358047485352,9.88906478881836,b'2M05360859+0953206',3339442557038793472,b'*',2,6490.43,429.902,4.38487,0.133222,b'<',1.21287,0.0,4.642339,0.0,0.7,0.0
86.8045196533203,9.89048480987549,b'2M05471308+0953257',3336299469907944704,b'*',1,5299.94,54.691,4.06695,0.098746,b' ',46.2108,0.21619,3.996803,0.144017,1.6,0.0500002
84.2395858764648,9.89055061340332,b'2M05365750+0953259',3339440121793155840,b'*',6,4113.98,10.6643,4.72991,0.0363234,b' ',27.113,0.143306,0.614694,0.018212,0.95,0.1
84.2416152954102,9.89233207702637,b'2M05365798+0953323',3339440121793154944,b'*',6,4166.09,15.396,5.3265,0.0561732,b' ',-4.9597,0.196856,0.526781,0.027361,0.9,0.15
83.977912902832,9.89290809631348,b'2M05355469+0953344',3337988212393033344,b'*',1,5102.81,27.8688,3.88946,0.0829614,b' ',-20.3215,0.229689,4.445341,0.0,1.65,0.05
83.8169326782227,9.89374732971191,b'2M05351606+0953374',3337990518790730624,b'*',6,3975.65,10.3205,4.73955,0.0416021,b' ',26.0807,0.142051,0.4698,0.026462,1.2,0.3
83.6509780883789,9.89561748504639,b'2M05343623+0953442',3337997047141046784,b' ',6,3989.47,8.0036,4.52754,0.038844,b' ',27.1329,0.279232,1.094275,0.04706,1.35,0.35
87.2655410766602,9.89627265930176,b'2M05490372+0953465',3336618843676273024,b'*',4,5358.9,33.7127,3.91685,0.0674581,b' ',78.9069,0.124304,3.129532,0.097034,1.9,0.15
83.4055709838867,9.89675617218018,b'2M05333733+0953483',3337999830279890304,b'*',2,4530.97,21.8503,3.48678,0.068068,b' ',-5.8624,0.179524,2.440459,0.10726,1.35,0.1
85.8256530761719,9.89772891998291,b'2M05431815+0953518',3336478346705885824,b'*',1,4146.24,24.0757,2.36382,0.0980782,b' ',21.7633,0.300523,2.16433,0.11541,1.1,0.4
87.0303192138672,9.89821624755859,b'2M05480727+0953535',3336625612544788096,b'*',1,5316.88,44.1875,4.05103,0.1061,b' ',30.3462,0.204899,5.153175,0.404011,1.6,0.25
84.5652313232422,9.89863204956055,b'2M05381565+0953550',3339431561921073664,b'*',12,9485.27,437.815,4.55558,0.034085,b'<',4.46023,0.0,79.516879,2.628477,0.0,0.0
83.484733581543,9.89912986755371,b'2M05335633+0953568',3337999280524064128,b' ',2,3824.29,21.8367,4.30256,0.0758853,b' ',27.5013,0.777087,1.581636,0.09167,1.55,0.25
83.6860961914062,9.89944839477539,b'2M05344466+0953580',3337991205985515648,b'*',2,4270.56,15.9457,2.9346,0.0568576,b' ',27.5889,0.146143,2.190809,0.108171,1.85,0.0500002
83.8423385620117,9.89962863922119,b'2M05352216+0953586',3337990484430985856,b'*',12,3972.32,9.51511,4.67086,0.0425453,b' ',27.3714,0.39327,0.417039,0.022238,1.25,0.3
84.0859909057617,9.90152740478516,b'2M05362063+0954054',3339442453959578112,b'*',2,5430.31,30.7177,5.11157,0.049758,b' ',77.9122,0.149376,5.571155,0.220619,0.4,0.0500001
85.1467132568359,9.90426158905029,b'2M05403521+0954153',3336442990534596864,b'*',3,4517.67,15.5228,4.6571,0.0487134,b' ',27.2358,0.189008,1.932704,0.0,0.75,0.05
86.3056106567383,9.90693378448486,b'2M05451334+0954249',3336311903836022272,b'*',2,5309.04,31.4364,3.92437,0.0674881,b' ',20.5919,0.160821,6.366558,0.286103,1.5,0.1
84.1204376220703,9.90751934051514,b'2M05362890+0954270',3339442767493030784,b'*',6,4048.79,14.6263,4.76716,0.0477622,b' ',26.8892,0.196565,0.557516,0.032313,1.75,0.15
83.991584777832,9.90912246704102,b'2M05355798+0954328',3337988555990424576,b' ',3,4224.57,18.2197,4.4171,0.0631373,b' ',31.3148,0.967675,1.859285,0.087484,1.15,0.2
85.1547012329102,9.91199493408203,b'2M05403712+0954431',3336443368491716608,b' ',5,4155.5,15.499,4.68209,0.0474978,b' ',28.6729,0.219207,0.548225,0.029233,0.95,0.45
87.746208190918,9.91221904754639,b'2M05505909+0954439',3335886878169169920,b'*',1,5248.78,95.6876,3.97381,0.103205,b' ',35.0168,0.334783,5.201945,0.0,1.9,0.05
82.7983627319336,9.91287803649902,b'2M05311160+0954463',3338176714213405568,b'*',6,4172.59,11.2117,4.97151,0.039015,b' ',21.6136,0.186232,1.164393,0.045215,1.5,0.1
84.1952438354492,9.91417026519775,b'2M05364685+0954510',3339443385968402176,b'*',2,4861.09,34.4669,4.30942,0.0640902,b' ',32.1983,0.19364,3.09141,0.0,1.15,0.05
86.6417465209961,9.91435813903809,b'2M05463401+0954516',3336303180759424640,b'*',1,4474.76,23.3742,4.54933,0.0888639,b' ',33.194,0.448654,2.886049,0.0,1.5,0.0
83.8293609619141,9.91530513763428,b'2M05351904+0954550',3337992026322839168,b'*',2,4771.14,33.0207,4.36812,0.0533957,b' ',28.0771,0.483778,12.05532,1.85171,2.05,1.3
83.734992980957,9.91794300079346,b'2M05345639+0955045',3337991309064720640,b' ',12,3355.84,15.4704,4.18725,0.0505031,b' ',25.9514,0.141327,0.0,0.0,0.0,0.0
83.9639053344727,9.91979122161865,b'2M05355133+0955112',3337988594645583104,b'*',5,4076.29,14.0565,4.90611,0.0493376,b' ',25.8353,0.226372,1.146342,0.047267,1.6,0.15
84.4737243652344,9.92008113861084,b'2M05375369+0955122',3339434005759670016,b'*',6,3927.28,11.6434,4.53796,0.041569,b' ',26.7179,0.121692,0.478868,0.028162,1.05,0.35
84.8530197143555,9.92018795013428,b'2M05392472+0955126',3336451473093516928,b'*',1,5640.4,73.0496,4.03241,0.110896,b' ',56.7272,0.19591,3.380608,0.0,1.6,0.0
87.2590789794922,9.92050170898438,b'2M05490217+0955138',3336619290353011840,b'*',1,5269.57,42.7253,3.91296,0.0895485,b' ',50.2939,0.219422,6.093955,0.273852,1.85,0.1
83.7720184326172,9.92081165313721,b'2M05350528+0955149',3337991446503668224,b'*',6,4203.76,9.15964,4.65255,0.0314487,b' ',25.7023,0.115319,0.741879,0.06495,0.85,0.3
83.8176040649414,9.92180824279785,b'2M05351622+0955185',3337990755013791104,b' ',1,4370.19,19.6385,4.74682,0.0652147,b' ',27.4683,0.295219,1.9793,0.0,1.2,0.15
83.8061065673828,9.92370223999023,b'2M05351346+0955253',3337990828028370944,b'*',6,4282.52,10.7912,4.80633,0.0344741,b' ',31.206,0.135522,1.356232,0.052664,1.2,0.25
